Cid	Smiles	Name	Formula	Terms	TreeIds
24883432	[H+].[H+].C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.[Cl-].[Cl-]	Hydroxyzine	C21H29Cl3N2O2	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
31620	CC(C)(C)[NH2+]CC(C1=CC(=CC(=C1)O)O)O.CC(C)(C)[NH2+]CC(C1=CC(=CC(=C1)O)O)O.[O-]S(=O)(=O)[O-]	Terbutaline	C24H40N2O10S	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
190724	CN(C)C(=O)NC1=NSC2=CC=CC=C21	tin etiopurpurin	C10H11N3OS	['Therapeutic Uses']	['D27.505.954']
76957057	S1SSSSSSS1.[Tc]	Technetium Tc 99m Sulfur Colloid	S8Tc	['Diagnostic Uses of Chemicals', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.259']
24181458	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COC(=O)CCC(=O)O)O)C)O.[Na+]	cortisol succinate	C25H34NaO8+	['Therapeutic Uses']	['D27.505.954']
54343	C1=CC(=CC=C1CCNS(=O)(=O)C2=CC=C(C=C2)Cl)CC(=O)O	daltroban	C16H16ClNO4S	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
42628788	C1CC(NCC1Br)Br	2,3-piperidinedicarboxylic acid	C5H9Br2N	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
6433339	CC[N+](CC)(CC)CCOC1=CC=C(C=C1)C=CC2=CC=CC=C2.[I-]	triethyl-(beta-4-stilbenoxyethyl)ammonium	C22H30INO	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
11561674	CCOC1=C(C=CC(=C1)C(CS(=O)(=O)C)N2C(=O)C3=C(C2=O)C(=CC=C3)NC(=O)C)OC	apremilast	C22H24N2O7S	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
5573	CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C	Trimebutine	C22H29NO5	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
11777341	CC(C)(CO)C(C(=O)NCCC(=O)O)O.[Ca+2]	Pantothenic Acid	C9H17CaNO5+2	['Physiological Effects of Drugs']	['D27.505.696']
36339	CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2	Etomidate	C14H16N2O2	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
68727	CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1.Cl	ropinirole	C16H25ClN2O	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
91825573	C(CN(CC(=O)O)CC(=O)[O-])N(CC(=O)O)CC(=O)O.[Na+].[Fe]	Fe(III)-EDTA	C10H15FeN2NaO8	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
23715168	C12=C(NC(=O)NC1=O)NC(=O)[N-]2.O.[Na+]	Uric Acid	C5H5N4NaO4	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
16129721	CCC(C)C1C(=O)NC2CSSCC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)N1)CCCNC(=N)N)CC3=CC=C(C=C3)O)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(CSSCC(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CC4=CC=C(C=C4)O)CCCNC(=N)N)CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)N)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CCCCN)N)CC7=CC=CC=C7)CCCNC(=N)N)C(C)C	tachyplesin peptide, Tachypleus tridentatus	C99H151N35O19S4	['Therapeutic Uses']	['D27.505.954']
54566	CCCC(=O)O.C(CC(C(=O)O)N)CN=C(N)N	arginine butyrate	C10H22N4O4	['Therapeutic Uses']	['D27.505.954']
24414	[O-]S(=O)(=O)[O-].[Ba+2]	Barium Sulfate	BaO4S	['Diagnostic Uses of Chemicals']	['D27.505.259']
10429474	CC1CN2C(C(O1)C)C3(CC4=C2C=CC(=C4)[N+](=O)[O-])C(=O)NC(=O)NC3=O	PNU-286607	C17H18N4O6	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
4477	C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O	Niclosamide	C13H8Cl2N2O4	['Therapeutic Uses']	['D27.505.954']
76960424	CCC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C5=CC(=C([O-])OCC)C6(C5=NC(=CC1=N2)C6C)CC)C)CC)C(=C3CC)C)C.CCC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C5=CC(=C([O-])OCC)C6(C5=NC(=CC1=N2)C6C)CC)C)CC)C(=C3CC)C)C.[Cl-].[Cl-].[Sn+4].[Sn+4]	tin etiopurpurin	C74H84Cl2N8O4Sn2+2	['Therapeutic Uses']	['D27.505.954']
123965	C1CC1CN2CCC34C5C6=C(CC3(C2CC7=C4C(=C(C=C7)O)O5)O)C8=CC=CC=C8O6	naltrindole benzofuran	C26H25NO4	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
2465	CC(C)(C)NCC(COC1=CC=CC=C1OCC2CCCO2)O	bufetolol	C18H29NO4	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
92023653	CC1C(C(C(C(O1)C)OS(=O)(=O)O)O)O	fucoidan	C7H14O7S	['Therapeutic Uses']	['D27.505.954']
4283	CCNCCCNCCCCNCCCNCC	N(1), N(12)-diethylspermine	C14H34N4	['Therapeutic Uses']	['D27.505.954']
21158460	CCCCCC(=CCC=CCCCCCCCC(=O)O)OO	13-hydroperoxylinoleic acid	C18H32O4	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
11257	CC(=O)NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)N	monoacetyldapsone	C14H14N2O3S	['Therapeutic Uses']	['D27.505.954']
5281032	CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl.C(=CC(=O)O)C(=O)O.C(=CC(=O)O)C(=O)O	Prochlorperazine	C28H32ClN3O8S	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
76968133	C(C(C(C(C(C(=O)[O-])O)[O-])[O-])[O-])O.[Na+].[Sb+3]	Antimony Sodium Gluconate	C6H8NaO7Sb	['Therapeutic Uses']	['D27.505.954']
21855	CC(C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN(C)C	Dimethindene	C20H24N2	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
5386591	C=CCSSC=CCS(=O)CC=C	ajoene	C9H14OS3	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.954']
20977	CCCCCCN=C(N)N=C(N)N	polihexanide	C8H19N5	['Therapeutic Uses']	['D27.505.954']
522325	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)[O-].[Na+]	Dipyrone	C13H16N3NaO4S	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
5944	CC12C3CCC(C1(C(=O)OC2=O)C)O3	Cantharidin	C10H12O4	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
3033988	CC(=C(C1=C(C=C(C=C1)Cl)Cl)OCCOC2=CC=C(C=C2)Cl)N3C=CN=C3	omoconazole	C20H17Cl3N2O2	['Therapeutic Uses']	['D27.505.954']
114905	CC1(OCC(O1)COC(=O)CCC2=CC=C(C=C2)OCC(CNCCNC(=O)N3CCOCC3)O)C	landiolol	C25H39N3O8	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
177236	COC1=CC(=NC(=N1)OC(C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)OC	darusentan	C22H22N2O6	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
45266506	[H+].CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O.CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O.[Cl-]	Cefmenoxime	C32H35ClN18O10S6	['Therapeutic Uses']	['D27.505.954']
30699	CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O	Cephapirin	C17H17N3O6S2	['Therapeutic Uses']	['D27.505.954']
30869	CCCCCCCCCCOC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)OCCCCCCCCCC.[Cl-].[Cl-]	Ethonium	C30H62Cl2N2O4	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
107699	CCOC(OCC)P(=O)(CCCN)O	CGP 35348	C8H20NO4P	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
5485201	C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O.Cl	Naltrexone	C20H24ClNO4	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
66270	C1CCNC(C1)C2COC(O2)(C3=CC=CC=C3)C4=CC=CC=C4	dioxadrol	C20H23NO2	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
9897695	CC(C)CC(C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)NCC(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CC(C)C)C(=O)O)N	thymic humoral factor gamma 2	C43H67N9O13	['Physiological Effects of Drugs']	['D27.505.696']
11957580	CC1CN(CCN1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3.Cl.Cl	1-(5-isoquinolinylsulfonyl)-3-methylpiperazine	C14H19Cl2N3O2S	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
67019418	CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.O	Atorvastatin Calcium	C33H37FN2O6	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
3935	CCCCCC(C(C=CC=CC=CC=CC(CCCC(=O)O)O)O)O	lipoxin B4	C20H32O5	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
54676884	C1C(CC2=CC=CC=C2C1C3=C(C4=CC=CC=C4OC3=O)O)C5=CC=C(C=C5)C6=CC=CC=C6	difenacoum	C31H24O3	['Therapeutic Uses']	['D27.505.954']
119356	CCCN(CCC)CC1CCCCN1CCNC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4.CS(=O)(=O)O	AFDX 384	C28H42N6O5S	['Physiological Effects of Drugs']	['D27.505.696']
9937686	CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)CSC(=O)C4=CC=CO4)C(=O)O.Cl	ceftiofur	C19H18ClN5O7S3	['Therapeutic Uses']	['D27.505.954']
23665635	C(=CC(=O)[O-])C(=O)O.[Na+]	maleic acid	C4H3NaO4	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
10557606	CC1CCC2C(C(CCC2(C13CC4=C(C=C5C(=C4O3)CN(C5=O)CCCCC(C(=O)O)N6CC7=C8C(=C(C=C7C6=O)O)CC9(O8)C(CCC1C9(CCC(C1(C)C)O)C)C)O)C)O)(C)C	stachybocin A	C52H70N2O10	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
6477	CC(=O)NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)C	Acedapsone	C16H16N2O4S	['Therapeutic Uses']	['D27.505.954']
24871329	C(C1=C(SC(=C1C#N)N(CC(=O)[O-])CC(=O)[O-])C(=O)[O-])C(=O)[O-].O.O.O.O.O.O.O.[Sr+2].[Sr+2]	strontium ranelate	C12H20N2O15SSr2	['Physiological Effects of Drugs']	['D27.505.696']
71279	CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O.Cl.Cl	Ranolazine	C24H35Cl2N3O4	['Therapeutic Uses']	['D27.505.954']
177744	COC1=C(C=C2C(=C1)C3=C4C(=CC5=C3OCO5)C=CN=C4C2=O)OC	dicentrinone	C19H13NO5	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
4159	CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O	Methylprednisolone Hemisuccinate	C22H30O5	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
47472	C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl	butoconazole	C19H17Cl3N2S	['Therapeutic Uses']	['D27.505.954']
12606303	CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)N4C=CN=C4	1-(4-chlorobenzoyl)-3-(2-(1H-imidazol-1-yl)-2-oxoethyl)-5-methoxy-2-methyl-1H-indole	C22H18ClN3O3	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
57050	CC1=CC(=O)C=C2C1(C3CCC4(C(C3CC2)CCC4=O)C)C	atamestane	C20H26O2	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
55390	C1=CC2=CN=CN2C(=C1)CCCCCC(=O)O	pirmagrel	C13H16N2O2	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
25544	C(CN(CC(=O)O)CC(=O)[O-])N(CC(=O)O)CC(=O)[O-].[Ca+2]	Edetic Acid	C10H14CaN2O8	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
9908389	CC(C)CC(C(CC=C)C(=O)NO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC	BB 1101	C21H31N3O4	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
4066	C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53	mequitazine	C20H22N2S	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
3359494	C(C(C(=O)O)N)SN=O	S-nitrosocysteine	C3H6N2O3S	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
11557104	CC(C)COC1=CC=C(C=C1)CNC(=O)N(CC2=CC=C(C=C2)F)C3CCN(CC3)C.CC(C)COC1=CC=C(C=C1)CNC(=O)N(CC2=CC=C(C=C2)F)C3CCN(CC3)C.C(C(C(=O)O)O)(C(=O)O)O	pimavanserin	C54H74F2N6O10	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
71308744	CC(C)CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C)C(=O)NCCC(=O)NC(CC3=CC=C(C=C3)O)C(=O)NC(CC4=CC=CC=C4)C(=O)O)NC(=O)N5CCCCCC5	TTA 386	C48H62N8O9	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
6148	CCC(=O)OC1(CC(N(CC1C)C)C)C2=CC=CC=C2	Promedol	C17H25NO2	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
68714	C1CN(CCC1CCO)CCC=C2C3=C(C=C(C=C3)F)SC4=C2C=C(C=C4)C(F)(F)F	piflutixol	C24H25F4NOS	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
443376	CCC(C)C(C(=O)N1CCCC1C(=O)N2CCCC2C(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3C(=O)C(CCCN=C(N)N)NC(=O)C4CCCN4C(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C7CCC(=O)N7	Teprotide	C53H76N14O12	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
64627	CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C34CC5CC(C3)CC4C5	rolofylline	C20H28N4O2	['Physiological Effects of Drugs']	['D27.505.696']
155761	CCCCCCCCCCCCCCCCCCCCCCC=O	choline magnesium trisalicylate	C23H46O	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
23615791	CC(=CCC1=C(C2=CC=CC=C2C(=O)C1=O)O)C.[Na+]	lapachol	C15H14NaO3+	['Therapeutic Uses']	['D27.505.954']
11693	C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C.[Br-]	Glycopyrrolate	C19H28BrNO3	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
3042	CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2	Dicyclomine	C19H35NO2	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
6437861	CCOC1=C(C=C(C=C1)C=C2C3=CC(=C(C=C3CCN2)OCC)OCC)OCC.Cl	drotaverin	C24H32ClNO4	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
57347273	C1=CC=C(C=C1)CC(=O)NCP(=O)([O-])OC2=CC=CC(=C2)C(=O)O	3-carboxyphenyl phenylacetamidomethylphosphonate	C16H15NO6P-	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
42884	CC(C)N1CCC(CC1)N(C2=CC=C(C=C2)Cl)C(=O)CC3=CC=CC=C3	lorcainide	C22H27ClN2O	['Therapeutic Uses']	['D27.505.954']
60020207	[CH3-].[CH3-].C1CC(C1)(C(=O)O)C(=O)O.[Pt+2]	Carboplatin	C8H14O4Pt	['Therapeutic Uses']	['D27.505.954']
932	C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O	naringenin	C15H12O5	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
3101	C1=CC=C2C(=C1)C3=CC=CC=C3[I+]2	diphenyleneiodonium	C12H8I+	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
13347	CSC(=N)N.CSC(=N)N.OS(=O)(=O)O	S-methylisothiopseudouronium	C4H14N4O4S3	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
16547	CC(=O)C1=C(C(=C(C=C1O)O)C(=O)C)O	2,4-diacetylphloroglucinol	C10H10O5	['Therapeutic Uses']	['D27.505.954']
25074470	CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8	Triptorelin Pamoate	C64H82N18O13	['Therapeutic Uses']	['D27.505.954']
6917863	CC1=C(C(=O)OC2=C1C=CC(=C2)OCCCN3CCN(CC3)CC4=CC=C(C=C4)Cl)C.Cl.Cl	picumast	C25H31Cl3N2O3	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
104762	C1=NC(=C(N1C2C(C(C(O2)CO)O)O)O)C(=O)N	bredinin	C9H13N3O6	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
11742190	CC(=CCCC(=CCC1=C(C=CC(=C1O)C(=O)C=CC2=CC(=C(C=C2)O)O)O)C)C	3'-geranyl-2',3,4,4'-tetrahydroxychalcone	C25H28O5	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
24360	CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	Camptothecin	C20H16N2O4	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
5316899	C[S+](C)CCC(=O)O.[Cl-]	dimethylpropiothetin	C5H11ClO2S	['Therapeutic Uses']	['D27.505.954']
91636	C1C2C(C(C(O2)N3C4=C(C(=NC=N4)N)N=C3SC5=CC=C(C=C5)Cl)O)OP(=O)(O1)O	8-((4-chlorophenyl)thio)cyclic-3',5'-AMP	C16H15ClN5O6PS	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
1048	C1=CNN=C1	pyrazole	C3H4N2	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
169870	CCCCCC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)C(=O)C	17-alpha-hydroxy-progesterone caproate	C27H40O4	['Physiological Effects of Drugs']	['D27.505.696']
5281064	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.C(=CC(=O)O)C(=O)O	Bisoprolol	C40H66N2O12	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
24003426	CC(C)CCCC(C)C1CC(=O)C2C1(CCC3C2CCC4C3(CCC(C4)O)C)C	cholest-8(14)-en-3-ol-15-one	C27H46O2	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
71456	CCCCCCOC1=NSN=C1C2=CCCN(C2)C.C(C(C(=O)O)O)(C(=O)O)O	xanomeline	C18H29N3O7S	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
73417030	CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC.CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC	Thioridazine	C42H52N4S4	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
3478	CC1=NC=C(N=C1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3	Glipizide	C21H27N5O4S	['Physiological Effects of Drugs']	['D27.505.696']
3033767	CCC(=C(C1=CC=C(C=C1)OCCN(C)C)C2=CC(=CC=C2)O)C3=CC=CC=C3	droloxifene	C26H29NO2	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
14792	O=[Mg]	Magnesium Oxide	MgO	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
54686898	CCO.CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl	Doxycycline	C24H31ClN2O9	['Therapeutic Uses']	['D27.505.954']
68778	CC(C)(C)N1CCC(CC1)(C2=CC=CC=C2)C3=CC=CC=C3	budipine	C21H27N	['Therapeutic Uses']	['D27.505.954']
5352133	C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt+2]	Carboplatin	C6H14N2O4Pt+2	['Therapeutic Uses']	['D27.505.954']
60840	CCC1=CC(=CC=C1)N(C)C(=NC2=CC=CC3=CC=CC=C32)N	aptiganel	C20H21N3	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
68819	CC(C)(CO)NCC(C1=CC=CC=C1)O	fepradinol	C12H19NO2	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
11957564	C1CCC(CC1)[Si](CCCN2CCCCC2)(C3=CC=C(C=C3)F)O.Cl	4-fluorohexahydrosiladifenidol	C20H33ClFNOSi	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
3035055	CC(C)CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)SCCNC(=O)CNC(=O)C(CC2=CC=C(C=C2)O)N(CC=C)CC=C	ICI 154129	C34H46N4O6S	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
60653	CS(=O)(=O)O.C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54	dolasetron	C20H24N2O6S	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
71987	COC1=CC2=C(C=C1)NC=C2C(CN)C(=O)OC	indorenate	C13H16N2O3	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
127243443	CN(C)C1C2C(C3C(=C)C4=C(C=CC(=C4C(=C3C(=O)C2(C(=O)C(=C1O)C(=O)N)O)O)O)Cl)O.C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O	meclocycline	C29H27ClN2O14S	['Therapeutic Uses']	['D27.505.954']
462382	CC(C)CC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1	benzyloxycarbonylleucyl-leucyl-leucine aldehyde	C26H41N3O5	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
4342	CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C	Acecainide	C15H23N3O2	['Therapeutic Uses']	['D27.505.954']
47462	C1=CC=C(C(=C1)C(=O)[O-])NC2=C(C=CC(=C2)Cl)C(=O)[O-].[Na+].[Na+]	lobenzarit	C14H8ClNNa2O4	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
