CID	SMILES	Name	Formula	Terms	TreeIds
24401	[O-][Mn](=O)(=O)=O	permanganic acid	MnO4-	['Oxidants']	['D27.888.569.540', 'D27.720.642']
24404	P	phosphine	H3P	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
24460	[O-][Cr](=O)(=O)[O-].[Pb+2]	lead chromate	CrO4Pb	['Coloring Agents']	['D27.720.233']
24482	[NH4+].NS(=O)(=O)[O-]	sulfamic acid	H6N2O3S	['Herbicides', 'Indicators and Reagents']	['D27.720.031.700.366', 'D27.720.470.410', 'D27.888.723.366']
24500	O[As](=O)([O-])[O-].[Na+].[Na+]	sodium arsenate	AsHNa2O4	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
24502	[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[K+].[K+]	Potassium Dichromate	Cr2K2O7	['Coloring Agents']	['D27.720.233']
24692	CCSCCOP(=S)(OC)OC.CCSCCSP(=O)(OC)OC	methyl demeton	C12H30O6P2S4	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
24722	CCOP(=O)(OCC)SCCSCC.CCOP(=S)(OCC)OCCSCC	Disulfoton	C16H38O6P2S4	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
24726	C(C=CCl)Cl	1,3-dichloro-1-propene	C3H4Cl2	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
24749	C(C(C(C(C(C=O)O)O)O)O)O	Glucose	C6H12O6	['Sweetening Agents']	['J02.500.512.400.700', 'G07.203.300.512.400.700', 'D27.720.364.609', 'D27.720.888']
24951	CCCCCCCCCC[N+](C)(C)C.[Cl-]	decyltrimethylammonium	C13H30ClN	['Surface-Active Agents']	['D27.720.877']
25444	CC1CCC2(C(C3C(O2)C(C4C3(CCC5C4CCC6C5(CC(C(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)OC2C(C(C(C(O2)CO)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O)C)C)O)C)OC1	Digitonin	C56H92O29	['Indicators and Reagents']	['D27.720.470.410']
25473	C1=C2C(=C3C=C(C(=O)C(=C3OC2=C(C(=C1I)[O-])I)I)I)C4=C(C(=C(C(=C4Cl)Cl)Cl)Cl)C(=O)[O-].[K+].[K+]	Rose Bengal	C20H2Cl4I4K2O5	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
25474	C1=C2C(=C3C=C(C(=O)C(=C3OC2=C(C(=C1I)O)I)I)I)C4=C(C(=C(C(=C4Cl)Cl)Cl)Cl)C(=O)O	Rose Bengal	C20H4Cl4I4O5	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
25516	[NH4+].[F-]	ammonium fluoride	FH4N	['Mutagens']	['D27.888.569.468']
25742	CCN(CCO)N=O	N-ethyl-N-hydroxyethylnitrosamine	C4H10N2O2	['Carcinogens']	['D27.888.569.100']
25805	CCCCCN(C)N=O	N-amyl-N-methylnitrosamine	C6H14N2O	['Carcinogens']	['D27.888.569.100']
25948	CC1=CC=CC=C1C2=CC(=C(C=C2)N)C	2',3-dimethyl-4-aminobiphenyl	C14H15N	['Carcinogens']	['D27.888.569.100']
26124	CCOP(=S)(OCC)OC1=NC2=CC=CC=C2N=C1	quinalphos	C12H15N2O3PS	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
26197	CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC	Dimyristoylphosphatidylcholine	C36H72NO8P	['Indicators and Reagents']	['D27.720.470.410']
26259	OS(=O)(=O)SSS(=O)(=O)O	Tetrathionic Acid	H2O6S4	['Indicators and Reagents']	['D27.720.470.410']
26888	CC(=N)OC	methyl acetimidate	C3H7NO	['Indicators and Reagents']	['D27.720.470.410']
26956	C[N+](=NCOC1C(C(C(C(O1)CO)O)O)O)[O-]	Cycasin	C8H16N2O7	['Carcinogens']	['D27.888.569.100']
27324	CC1=C(C=CC=C1N)N.Cl.Cl	2,6-diaminotoluene	C7H12Cl2N2	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
27375	CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl	chlortoluron	C10H13ClN2O	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
27663	C[N+](C)(C)C1=CC=CC=C1.[Br-]	phenyltrimethylammonium	C9H14BrN	['Indicators and Reagents']	['D27.720.470.410']
27872	C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)I)[O-])I)I)I)C(=O)[O-].[Na+].[Na+]	Erythrosine	C20H6I4Na2O5	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
27880	C(C(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Fe+3]	ferric nitrilotriacetate	C6H6FeNO6	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
27919	C1CC(N(C1)N=O)C2=CN=CC=C2	N'-nitrosonornicotine	C9H11N3O	['Carcinogens']	['D27.888.569.100']
28112	[Li+].[AlH4-]	lithium aluminum hydride	AlH4Li	['Reducing Agents']	['D27.720.470.410.690']
28240	COC1=CC2=C(C3=C(C=C(C=C3)Cl)N=C2C=C1)[NH2+]CCC[NH2+]CCCl.[Cl-].[Cl-]	acridine half-mustard	C19H23Cl4N3O	['Mutagens']	['D27.888.569.468']
28241	COC1=CC2=C(C3=C(C=C(C=C3)Cl)N=C2C=C1)NCCCNCCCl	acridine half-mustard	C19H21Cl2N3O	['Mutagens']	['D27.888.569.468']
29092	CC1=CC2=C(C=C1N(C)C)OC3=CC(=[NH2+])C4=CC=CC=C4C3=N2.[Cl-]	cresyl violet	C19H18ClN3O	['Coloring Agents']	['D27.720.233']
30479	CC(C)(C)C1=NN=C(N(C1=O)N)SC	metribuzin	C8H14N4OS	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
30709	COP(=S)(C1=CC=CC=C1)OC2=CC(=C(C=C2Cl)Br)Cl	Leptophos	C13H10BrCl2O2PS	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
30773	CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N	cyanazine	C9H13ClN6	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
31316	CC1=CC(=C(C=C1C2(C3=CC=CC=C3C(=O)O2)C4=CC(=C(C=C4C)O)C(C)C)C(C)C)O	Thymolphthalein	C28H30O4	['Coloring Agents', 'Indicators and Reagents']	['D27.720.470.410', 'D27.720.233']
31373	C(=C(Cl)Cl)(Cl)Cl	Tetrachloroethylene	C2Cl4	['Carcinogens']	['D27.888.569.100']
31407	CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Ca+2]	Dioctyl Sulfosuccinic Acid	C40H74CaO14S2	['Surface-Active Agents']	['D27.720.877']
31423	C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2	pyrene	C16H10	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
31645	CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C	pirimicarb	C11H18N4O2	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
31677	CCCCOCN(C1=C(C=CC=C1CC)CC)C(=O)CCl	butachlor	C17H26ClNO2	['Carcinogens', 'Herbicides']	['D27.720.031.700.366', 'D27.888.569.100', 'D27.888.723.366']
32343	C1=C2C(=C3C=C(C(=O)C(=C3OC2=C(C(=C1I)[O-])I)I)I)C4=C(C(=C(C(=C4Cl)Cl)Cl)Cl)C(=O)[O-].[Na+].[Na+]	Rose Bengal	C20H2Cl4I4Na2O5	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
32872	CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C	isofenphos	C15H24NO4PS	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
33184	CN=[N+](C)[O-]	Azoxymethane	C2H6N2O	['Carcinogens']	['D27.888.569.100']
33501	C1CN2C=CC(=C2C1O)CO	dehydroretronecine	C8H11NO2	['Carcinogens']	['D27.888.569.100']
33743	C1=CC2=C3C(=C1)C=C4C=CC5=C4C3=C(C=C2)C=C5	cyclopenta(c,d)pyrene	C18H10	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
33775	CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl	norflurazone	C12H9ClF3N3O	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
34192	CCN(CC)C(=O)SCC1=CC=C(C=C1)Cl	benthiocarb	C12H16ClNOS	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
34210	CC(=O)NC1=CC=CC2=C1C3=CC=CC=C3C2	4-acetylaminofluorene	C15H13NO	['Carcinogens']	['D27.888.569.100']
34217	C(#N)C1=C(C(=C(C(=C1Cl)C#N)Cl)Cl)O	tetrachloroisophthalonitrile	C8HCl3N2O	['Fungicides, Industrial']	['D27.720.031.700.288', 'D27.888.723.288']
34367	C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)Cl	1-(9-fluorenyl)methyl chloroformate	C15H11ClO2	['Indicators and Reagents']	['D27.720.470.410']
34526	CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C	pirimiphos methyl	C11H20N3O3PS	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
34750	COC(=N)CCCCCCC(=N)OC	Dimethyl Suberimidate	C10H20N2O2	['Cross-Linking Reagents', 'Indicators and Reagents']	['D27.720.470.410', 'D27.720.470.410.210']
35688	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-azino-di-(3-ethylbenzothiazoline)-6-sulfonic acid	C18H18N4O6S4	['Indicators and Reagents']	['D27.720.470.410']
36242	CC12CC1(C(=O)N(C2=O)C3=CC(=CC(=C3)Cl)Cl)C	procymidone	C13H11Cl2NO2	['Fungicides, Industrial']	['D27.720.031.700.288', 'D27.888.723.288']
36679	CC(C)C1=CC=C(C=C1)NC(=O)N(C)C	isoproturon	C12H18N2O	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
37175	C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl	enilconazole	C14H14Cl2N2O	['Fungicides, Industrial']	['D27.720.031.700.288', 'D27.888.723.288']
37517	CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl	iprodione	C13H13Cl2N3O3	['Fungicides, Industrial']	['D27.720.031.700.288', 'D27.888.723.288']
37783	CCCC(=O)OC1C(C2(C(C=C(CC3(C2C=C(C3=O)C)O)CO)C4C1(C4(C)C)OC(=O)CCC)O)C	Phorbol 12,13-Dibutyrate	C28H40O8	['Carcinogens']	['D27.888.569.100']
37786	C1=CC=C2C3=C4C(=CC2=C1)C5C(O5)C6=CC=CC(=C64)C=C3	benzo(a)pyrene 4,5-epoxide	C20H12O	['Carcinogens']	['D27.888.569.100']
37851	C[N+](C)(C)CCS	Thiocholine	C5H14NS+	['Indicators and Reagents']	['D27.720.470.410']
37927	C1=CC=C(C=C1)C2=COC3(C2=O)C4=CC=CC=C4C(=O)O3	Fluorescamine	C17H10O4	['Indicators and Reagents']	['D27.720.470.410']
37993	CCCCN(CCCC(=O)O)N=O	butyl(3-carboxypropyl)nitrosamine	C8H16N2O3	['Carcinogens']	['D27.888.569.100']
38052	C1=C(OC(=C1)[N+](=O)[O-])C2=CSC(=N2)N	ANFT	C7H5N3O3S	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
38479	CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-]	pendimethalin	C13H19N3O4	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
38779	CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl	profenofos	C11H15BrClO3PS	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
39184	C1=CC2=C(C=CC3=C2C4=C1C=CC(=C4C=C3)[N+](=O)[O-])[N+](=O)[O-]	1,6-dinitropyrene	C16H8N2O4	['Mutagens']	['D27.888.569.468']
39185	C1=CC2=C3C(=C(C=C2)[N+](=O)[O-])C=CC4=C(C=CC1=C43)[N+](=O)[O-]	1,8-dinitropyrene	C16H8N2O4	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
39385	CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl	triadimefon	C14H16ClN3O2	['Fungicides, Industrial']	['D27.720.031.700.288', 'D27.888.723.288']
39484	C[N+]1=CC=C(C=C1)C2=CC=CC=C2	1-Methyl-4-phenylpyridinium	C12H12N+	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
39965	CN1C(=NC(=O)N(C1=O)C2CCCCC2)N(C)C	hexazinone	C12H20N4O2	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
40065	C1=CC=C(C=C1)C23C(N(C(=O)N2Cl)Cl)(N(C(=O)N3Cl)Cl)C4=CC=CC=C4	1,3,4,6-tetrachloro-3 alpha,6 alpha-diphenylglycoluril	C16H10Cl4N4O2	['Indicators and Reagents']	['D27.720.470.410']
40736	CCN(CC)C1=CC2=C(C=C1)N=C3C4=CC=CC=C4C(=[NH2+])C=C3O2.[O-]Cl(=O)(=O)=O	Nile Blue	C20H20ClN3O5	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
40828	CC(CN(CC(C)O)N=O)O	diisopropanolnitrosamine	C6H14N2O3	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
41206	CC1=CC(=CC(=C1N)C)C2=CC(=C(C(=C2)C)N)C	3,3',5,5'-tetramethylbenzidine	C16H20N2	['Chromogenic Compounds']	['D27.720.470.410.200', 'D27.720.233.174']
41322	C1=CC2=C3C(=C1)C=CC4=C3C(=CC5=C4C6C(O6)C(C5O)O)C=C2	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	C20H14O3	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
41368	CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O	triadimefon	C14H18ClN3O2	['Fungicides, Industrial']	['D27.720.031.700.288', 'D27.888.723.288']
41428	C1=C(C(=NC(=C1Cl)Cl)OCC(=O)O)Cl	triclopyr	C7H4Cl3NO3	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
41679	CN1C(=O)C=CS1.CN1C(=O)C=C(S1)Cl	Kathon 886	C8H9ClN2O2S2	['Mutagens']	['D27.888.569.468']
42016	CC(=O)OCN(C)N=O	methyl(acetoxymethyl)nitrosamine	C4H8N2O3	['Carcinogens']	['D27.888.569.100']
42163	CCN(CC)CC.C1=C(C(=NC(=C1Cl)Cl)OCC(=O)O)Cl	triclopyr	C13H19Cl3N2O3	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
42586	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC	metalaxyl	C15H21NO4	['Fungicides, Industrial']	['D27.720.031.700.288', 'D27.888.723.288']
43079	CN1C=C(C(=O)C(=C1)C2=CC(=CC=C2)C(F)(F)F)C3=CC=CC=C3	fluridone	C19H14F3NO	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
43226	C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl	fenarimol	C17H12Cl2N2O	['Fungicides, Industrial']	['D27.720.031.700.288', 'D27.888.723.288']
43371	CC(=O)CN(CC(=O)C)N=O	nitrosobis(2-oxopropyl)amine	C6H10N2O3	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
43677	CC(CN(CC(=O)C)N=O)O	N-nitroso(2-hydroxypropyl)(2-oxopropyl)amine	C6H12N2O3	['Carcinogens']	['D27.888.569.100']
44374	C1=CC=C2C(=C1)C3=C4C(=C2[N+](=O)[O-])C=CC5=CC=CC(=C54)C=C3	6-nitrobenzo(a)pyrene	C20H11NO2	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
47275	[O-][As](=O)([O-])[O-].[Na+].[Na+].[Na+]	sodium arsenate	AsNa3O4	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
47289	CN(CCCC(=O)C1=CN=CC=C1)N=O	4-(N-methyl-N-nitrosamino)-1-(3-pyridyl)-1-butanone	C10H13N3O2	['Carcinogens']	['D27.888.569.100']
47445	C1=CC=C(C(=C1)C(=O)NC(=O)NC2=CC=C(C=C2)OC(F)(F)F)Cl	triflumuron	C15H10ClF3N2O3	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
47491	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2Cl	chlorsulfuron	C12H12ClN5O4S	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
47866	C1CC1NC2=NC(=NC(=N2)N)N	cyromazine	C6H10N6	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
49970	C1=CC2=NC3=C(N2C=C1)N=C(C=C3)N	Glu-P-2	C10H8N4	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
49971	CC1=CC=CN2C1=NC3=C2N=C(C=C3)N	2-amino-6-methyldipyrido(1,2-a-3',2'-d)imidazole	C11H10N4	['Mutagens']	['D27.888.569.468']
50108	CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=C(C=CC(=C3)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+]	iso-sulfan blue	C27H31N2NaO6S2	['Coloring Agents']	['D27.720.233']
50153	CC1(C(C1C(=O)OC(C#N)C2=CC(=C(C=C2)F)OC3=CC=CC=C3)C=C(Cl)Cl)C	cyfluthrin	C22H18Cl2FNO3	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
50516	CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl	fluvalinate	C26H22ClF3N2O3	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
50897	CCCCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC=C(C=C2)C(F)(F)F	fluazifop-butyl	C19H20F3NO4	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
50958	C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=C(C=C5)[N+](=O)[O-])C=C3	1-nitrobenzo(a)pyrene	C20H11NO2	['Mutagens']	['D27.888.569.468']
50961	C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C(C=CC(=C54)C=C3)[N+](=O)[O-]	3-nitrobenzo(a)pyrene	C20H11NO2	['Mutagens']	['D27.888.569.468']
51605	CCOC(=O)NCCOC1=CC=C(C=C1)OC2=CC=CC=C2	fenoxycarb	C17H19NO4	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
53230	C1=CC2=C3C(=C1)C=CC4=C(C=C(C(=C43)C=C2)[N+](=O)[O-])[N+](=O)[O-]	1,3-dinitropyrene	C16H8N2O4	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
53462	CN1C2=C(C3=C(C=C2)N=CC=C3)N=C1N	2-amino-3-methylimidazo(4,5-f)quinoline	C11H10N4	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
53665	C1(C(=C(C(=O)O1)Cl)C(Cl)Cl)O	3-chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone	C5H3Cl3O3	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
57139	CC1=CC2=CC=CC=C2C3=C1C4=C(C=C3)C(C(C5C4O5)O)O	1,2-dihydroxy-epoxy-1,2,3,4-tetrahydro-5-methylchrysene	C19H16O3	['Carcinogens']	['D27.888.569.100']
57337	CCCC(CCC)CCCC1COCCN1CCO	delmopinol	C16H33NO2	['Surface-Active Agents']	['D27.720.877']
58167	C1C2C(C(C(C1(Cl)Cl)(C2(CCl)C(Cl)Cl)CCl)Cl)Cl	Toxaphene	C10H10Cl8	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
60962	C1=CC=C(C=C1)NN.Cl	phenylhydrazine	C6H9ClN2	['Oxidants']	['D27.888.569.540', 'D27.720.642']
61336	CC1(NC2=C3C(=C(C=C2)N=NC4=CC=C(C5=CC=CC=C54)N=NC6=CC=CC=C6)C=CC=C3N1)C	Sudan Black B	C29H24N6	['Coloring Agents']	['D27.720.233']
61363	CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC(=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3C)C5=CC=C(C=C5)NC6=CC=C(C=C6)OCC)C.[Na+]	coomassie Brilliant Blue	C47H48N3NaO7S2	['Indicators and Reagents']	['D27.720.470.410']
61364	CCN(CC1=CC(=CC=C1)S(=O)(=O)O)C2=CC(=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)O)C=C3C)C5=CC=C(C=C5)NC6=CC=C(C=C6)OCC)C	coomassie Brilliant Blue	C47H50N3O7S2+	['Indicators and Reagents']	['D27.720.470.410']
61388	C1=CC2=C3C(=C(C=C2S(=O)(=O)[O-])S(=O)(=O)[O-])C=CC4=C(C=C(C1=C43)O)S(=O)(=O)[O-].[Na+].[Na+].[Na+]	pyranine	C16H7Na3O10S3	['Coloring Agents', 'Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348', 'D27.720.233']
61389	C1=CC2=C3C(=C(C=C2S(=O)(=O)O)S(=O)(=O)O)C=CC4=C(C=C(C1=C43)O)S(=O)(=O)O	pyranine	C16H10O10S3	['Coloring Agents', 'Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348', 'D27.720.233']
61460	O.O.O.O.O.O.O.O[As](=O)([O-])[O-].[Na+].[Na+]	sodium arsenate	AsH15Na2O11	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
61578	[NH4+].[NH4+].[O-][Mo](=O)(=O)[O-]	ammonium molybdate	H8MoN2O4	['Coloring Agents']	['D27.720.233']
61617	[O-][As](=O)([O-])O[As](=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]	sodium arsenate	As2Na4O7	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
61701	[O-]S(=O)(=O)SSS(=O)(=O)[O-].[K+].[K+]	Tetrathionic Acid	K2O6S4	['Indicators and Reagents']	['D27.720.470.410']
61739	[O-]Cl	Hypochlorous Acid	ClO-	['Oxidants']	['D27.888.569.540', 'D27.720.642']
62080	CCCCCCCCOC1C(C(C(C(O1)CO)O)O)O	octyl-beta-D-glucoside	C14H28O6	['Detergents']	['J01.516.381', 'D27.720.877.265']
62274	CC1=CC2=C(C=CC=N2)C3=C1N(C(=N3)N)C	2-amino-3,4-dimethylimidazo(4,5-f)quinoline	C12H12N4	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
62275	CC1=CN=C2C=CC3=C(C2=N1)N=C(N3C)N	2-amino-3,8-dimethylimidazo(4,5-f)quinoxaline	C11H11N5	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
62282	CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12C(O1)C(NC2=O)(CCO)O)C(=O)OC	fusarin C	C23H29NO7	['Mutagens']	['D27.888.569.468']
62298	CC1CC2(C=C(C3(CC3)C(C2C1=O)(C)O)C)OC4C(C(C(C(O4)CO)O)O)O	ptaquiloside	C20H30O8	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
62344	CN(C)C1=CC2=C(C=C1)C=C3C=CC(=CC3=N2)N(C)C	Acridine Orange	C17H19N3	['Fluorescent Dyes', 'Mutagens']	['D27.720.470.410.505.500', 'D27.888.569.468', 'D27.720.233.348']
62610	C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].[Ca+2]	Saccharin	C14H8CaN2O6S2	['Sweetening Agents']	['J02.500.512.400.700', 'G07.203.300.512.400.700', 'D27.720.364.609', 'D27.720.888']
62773	COP(=O)(OC)OC1=C(C2C1CC=C2)Cl	heptenophos	C9H12ClO4P	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
62807	CC1=CC(=C(C2=CC=C(C=C2)N)C3=CC(=C(C=C3)N)C)C=CC1=N.Cl	carbol-fuchsin solution	C21H22ClN3	['Coloring Agents']	['D27.720.233']
63041	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COS(=O)(=O)C)O)C)O)F)C	dexamethasone 21-methanesulfonate	C23H31FO7S	['Affinity Labels']	['D27.720.470.410.080']
64599	COC1(C2(C3CC4CC(C3)CC2C4)OO1)C5=CC(=CC=C5)OP(=O)(O)O	3-(2'-spiroadamantane)-4-methoxy-4-(3''-phosphoryloxy)phenyl-1,2-dioxetane	C18H23O7P	['Indicators and Reagents']	['D27.720.470.410']
64951	C1=C2C=C(C=C(C2=C(C=C1S(=O)(=O)O)N)S(=O)(=O)O)S(=O)(=O)O	8-amino-1,3,6-naphthalenetrisulfonic acid	C10H9NO9S3	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
64961	C1=CC=C2C(=C1)C3=C(N2)C=NC=C3	norharman	C11H8N2	['Mutagens']	['D27.888.569.468']
64965	CC1=C(SC(=N1)[N+]2=NC(=NN2C3=CC=CC=C3)C4=CC=CC=C4)C.[Br-]	thiazolyl blue	C18H16BrN5S	['Coloring Agents']	['D27.720.233']
64966	CC1=C(SC(=N1)[N+]2=NC(=NN2C3=CC=CC=C3)C4=CC=CC=C4)C	thiazolyl blue	C18H16N5S+	['Coloring Agents']	['D27.720.233']
65043	C1=CC2=C(C=C1N)SC3=CC(=[NH2+])C=CC3=N2.[Cl-]	thionine	C12H10ClN3S	['Coloring Agents']	['D27.720.233']
65066	CCOC(=N)C	ethyl acetimidate	C4H9NO	['Indicators and Reagents']	['D27.720.470.410']
65077	CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)N	5-dimethylaminonaphthalene-1-sulfonamide	C12H14N2O2S	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
65079	C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C=C4OC5=CC(=C(C=C35)CN(CC(=O)O)CC(=O)O)O)O)CN(CC(=O)O)CC(=O)O	fluorexon	C30H26N2O13	['Fluorescent Dyes', 'Indicators and Reagents']	['D27.720.470.410.505.500', 'D27.720.470.410', 'D27.720.233.348']
65093	C1=CC=NC(=C1)SSC2=CC=CC=N2	2,2'-dipyridyl disulfide	C10H8N2S2	['Oxidants']	['D27.888.569.540', 'D27.720.642']
65118	CC1=CC(=O)OC2=C1C=CC(=C2)OP(=O)(O)O	4-methylumbelliferyl phosphate	C10H9O6P	['Indicators and Reagents']	['D27.720.470.410']
65134	CN(C)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](C)C)C=C3O2)C4=C(C=C(C=C4)SC#N)C(=O)O.[Cl-]	tetramethylrhodamine isothiocyanate	C25H22ClN3O3S	['Coloring Agents', 'Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233', 'D27.720.233.348']
