Cid	Smiles	Name	Formula	Terms	TreeIds
10026	CCCCCON=O	Amyl Nitrite	C5H11NO2	['Cardiovascular Agents']	['D27.505.954.411']
2552	CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)O)C2)O)O	carboprostacyclin	C21H34O4	['Hematologic Agents']	['D27.505.954.502']
8681	CC1=C(SC=[N+]1CC2=CN=C(NC2=O)C)CCO.[Cl-]	Oxythiamine	C12H16ClN3O2S	['Antimetabolites']	['D27.505.519.186']
92772	CCC(C)C1CC(C(=C1)C(CC(C(C(=O)O)O)O)O)C(C)CC	Indoleacetic Acids	C18H32O5	['Growth Substances']	['D27.505.696.377']
21917311	C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].O.O.[Na+].[Na+].[Na+].[Na+]	Edetic Acid	C10H16N2Na4O10	['Sequestering Agents', 'Hematologic Agents']	['D27.505.519.914', 'D27.505.954.502']
91513	C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl	Hydroxyzine	C21H29Cl3N2O2	['Dermatologic Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577', 'D27.505.954.444']
2733504	C1=CC=C2C(=C1)C3=CC=CC=C3[I+]2.[Cl-]	diphenyleneiodonium	C12H8ClI	['Hypoglycemic Agents', 'Enzyme Inhibitors']	['D27.505.519.389', 'D27.505.696.422']
76956195	CC(C)(C)NCC(CSC1=NC(=CS1)C2=CC=C(S2)C(=O)N)O.CC(C)(C)NCC(CSC1=NC(=CS1)C2=CC=C(S2)C(=O)N)O	arotinolol	C30H42N6O4S6	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
64733	C1CNCCN1.OP(=O)(O)O	piperazine	C4H13N2O4P	['Anti-Infective Agents']	['D27.505.954.122']
10142962	CCCC1=NC(=C2N1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C.Cl	Vardenafil Dihydrochloride	C23H33ClN6O4S	['Cardiovascular Agents', 'Urological Agents']	['D27.505.954.411', 'D27.505.954.944']
1218	C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=CC=C3	SK and F 81297	C16H16ClNO2	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
5281751	CC1=CC(=C2C3=C1C4=C5C(=C(C=C4CO)O)C(=O)C6=C(C=C(C7=C6C5=C3C8=C7C(=CC(=C8C2=O)O)O)O)O)O	pseudohypericin	C30H16O9	['Enzyme Inhibitors', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.389']
4652	C1=CC(=CC=C1CC(C(=O)O)N)Cl	Fenclonine	C9H10ClNO2	['Enzyme Inhibitors', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.519.389', 'D27.505.696.577']
73417314	CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O.CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O	lomefloxacin	C34H38F4N6O6	['Enzyme Inhibitors', 'Antineoplastic Agents', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.389', 'D27.505.954.248']
121596244	CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)[O-])C(=O)N)[NH+](C)C)O)O	Oxytetracycline	C22H24N2O9	['Anti-Infective Agents']	['D27.505.954.122']
3075615	C1CC(CCC1CCN2CCN(CC2)C3=CC=CC=C3)NC4=NC=CC=N4	PD 158771	C22H31N5	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
19861	CN1CCC(=C2C3=CC=CC=C3CCC4=C2N=CC=C4)CC1	azatadine	C20H22N2	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
45479730	CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C.C(=CC(=O)[O-])C(=O)[O-]	Methylergonovine	C24H27N3O6-2	['Reproductive Control Agents']	['D27.505.954.705', 'D27.505.696.875']
441348	CCN(CC)CCOC(=O)C1=C(C=C(C=C1)N)Cl.Cl	chloroprocaine	C13H20Cl2N2O2	['Peripheral Nervous System Agents', 'Central Nervous System Depressants', 'Central Nervous System Agents']	['D27.505.696.663', 'D27.505.954.427', 'D27.505.696.277']
9648	CC(CN1CCOCC1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N4CCCC4	Dextromoramide	C25H32N2O2	['Peripheral Nervous System Agents', 'Central Nervous System Depressants', 'Central Nervous System Agents']	['D27.505.696.663', 'D27.505.954.427', 'D27.505.696.277']
56927937	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)[NH+](C)C)O)(C)O)C)C)O)C	berythromycin	C37H68NO12+	['Anti-Infective Agents']	['D27.505.954.122']
5460705	C1=CC(=CC=C1S(=O)(=O)[O-])[Hg]Cl	4-Chloromercuribenzenesulfonate	C6H4ClHgO3S-	['Enzyme Inhibitors']	['D27.505.519.389']
6285	CC[N+](CC)(CC)CC.[Br-]	Tetraethylammonium	C8H20BrN	['Cardiovascular Agents', 'Membrane Transport Modulators']	['D27.505.519.562', 'D27.505.954.411']
4076	COC1=CC(=CC(=C1OC)OC)CCN	Mescaline	C11H17NO3	['Hallucinogens', 'Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.427', 'D27.505.696.577', 'D27.505.696.388']
107858	CC(C)NCCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N	4-(isopropylamino)-2-(2-pyridyl)-2-phenylbutyramide	C18H23N3O	['Peripheral Nervous System Agents']	['D27.505.696.663']
119575	CCCN1C=C(C=C1C(=O)NCCCN(C)C)NC(=O)C2=CC=C(O2)NC(=O)C	lexitropsin	C20H29N5O4	['Antineoplastic Agents', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.954.248']
25429	COC(=O)NC1=NC2=CC=CC=C2N1	carbendazim	C9H9N3O2	['Anti-Infective Agents']	['D27.505.954.122']
25077495	CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8	deslorelin	C64H83N17O12	['Enzyme Inhibitors']	['D27.505.519.389']
3084	COC1=C(C=C(C(=C1)C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)[N+](=O)[O-])OC	1-(2-nitro-4,5-dimethoxyphenyl)-N,N,N',N'-tetrakis((oxycarbonyl)methyl)-1,2-ethanediamine	C18H23N3O12	['Sequestering Agents']	['D27.505.519.914']
88868	CC1(N=C(N=C(N1C2=CC=C(C=C2)OC)N)N)C	2,4-diamino-5,6-dihydro-6,6-dimethyl-5-(4'-methoxyphenyl)-s-triazine	C12H17N5O	['Enzyme Inhibitors']	['D27.505.519.389']
47320	C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-]	Atracurium	C65H82N2O18S2	['Peripheral Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.663', 'D27.505.696.577']
1795	CCN(C1=NC(=C(N=C1Cl)C(=O)N=C(N)N)N)C(C)C	ethylisopropylamiloride	C11H18ClN7O	['Cardiovascular Agents', 'Protective Agents', 'Central Nervous System Agents']	['D27.505.696.706', 'D27.505.954.411', 'D27.505.954.427']
124913	C1=CC=C(C=C1)CC(C(C(=O)O)O)N	3-amino-2-hydroxy-4-phenylbutanoic acid	C10H13NO3	['Enzyme Inhibitors', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.389']
76965251	CC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)O)OC3=CC=CC=C3.CC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)O)OC3=CC=CC=C3	phenethicillin	C34H40N4O10S2	['Anti-Infective Agents']	['D27.505.954.122']
5350	CS(=O)CCCCN=C=S	sulforafan	C6H11NOS2	['Protective Agents', 'Antineoplastic Agents']	['D27.505.696.706', 'D27.505.954.248']
448812	C1CC2C(=O)NC(CSSCCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N2C1)CC3=CNC4=CC=CC=C43)CC(=O)O)CCCCN=C(N)N)C(=O)N	eptifibatide	C35H49N11O9S2	['Hematologic Agents']	['D27.505.954.502']
39764	CC(=O)OC1CC2CCC3C(C2(CC1N4CCCCC4)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-]	Vecuronium Bromide	C34H57BrN2O4	['Peripheral Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.663', 'D27.505.696.577']
107930	CN1CCC2=CC(=C(C=C2C3C1CCC4=CC=CC=C34)O)Cl	ecopipam	C19H20ClNO	['Central Nervous System Depressants', 'Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.427', 'D27.505.696.577', 'D27.505.696.277']
9799483	CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC.[Mg]	Omeprazole	C17H19MgN3O3S	['Enzyme Inhibitors', 'Gastrointestinal Agents']	['D27.505.519.389', 'D27.505.954.483']
3348	CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O	fexofenadine	C32H39NO4	['Neurotransmitter Agents', 'Anti-Allergic Agents']	['D27.505.954.016', 'D27.505.519.625', 'D27.505.696.577']
6518180	CC1C(CC2(C(C(C(O2)C(C)CC(C)C(C)C(C)C(C)C=C(C)C(=CC=CC(=CC#N)C)C)OP(=O)(O)O)(C)C)OC1CC=CC3=COC(=N3)C(C)CCNC(=O)C(C(C(COC)N(C)C)O)O)O	calyculin A	C52H85N4O12P	['Cardiovascular Agents', 'Enzyme Inhibitors']	['D27.505.954.411', 'D27.505.519.389']
129628093	CC1=NC=C(C(=C1[O-])CN(CCN(CC2=C(C(=NC=C2COP(=O)(O)[O-])C)[O-])CC(=O)[O-])CC(=O)[O-])COP(=O)(O)O.[Na+].[Na+].[Na+].[Mn+2]	N,N'-bis(pyridoxal-5-phosphate)ethylenediamine-N,N'-diacetic acid	C22H27MnN4Na3O14P2	['Contrast Media']	['D27.505.259.500']
119544	CC12CCC(CC1CCC3C2C(=O)CC4(C3CC(=N4)N)C)O	RU 5135	C18H28N2O2	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
13802	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)O)C)O)F)C	betamethasone acetate	C24H31FO6	['Anti-Inflammatory Agents', 'Hormones, Hormone Substitutes, and Hormone Antagonists']	['D27.505.696.399', 'D27.505.954.158']
656677	CC(C)NCC(C1=CC(=C(C=C1)O)O)O.CC(C)NCC(C1=CC(=C(C=C1)O)O)O.O.O.OS(=O)(=O)O	Isoproterenol	C22H40N2O12S	['Respiratory System Agents', 'Cardiovascular Agents', 'Peripheral Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.663', 'D27.505.954.411', 'D27.505.696.577', 'D27.505.954.796']
29393	CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-]	oryzalin	C12H18N4O6S	['Mitosis Modulators', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.593']
4036	CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)[O-])Cl	Meclofenamic Acid	C14H10Cl2NO2-	['Anti-Inflammatory Agents', 'Enzyme Inhibitors', 'Peripheral Nervous System Agents', 'Antirheumatic Agents']	['D27.505.696.663', 'D27.505.954.158', 'D27.505.519.389', 'D27.505.954.329']
64150	C1C2CC3CC1CC(C2)(C3)N.Cl	Amantadine	C10H18ClN	['Peripheral Nervous System Agents', 'Anti-Infective Agents', 'Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.122', 'D27.505.954.427', 'D27.505.696.663', 'D27.505.696.577']
109374108	[H+].C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Fe+3]	Fe(III)-EDTA	C10H13FeN2O8	['Sequestering Agents']	['D27.505.519.914']
30751	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(N=C2N)F	fludarabine phosphate	C10H13FN5O7P	['Antineoplastic Agents', 'Antimetabolites', 'Immunologic Factors']	['D27.505.519.186', 'D27.505.696.477', 'D27.505.954.248']
26516	C1CC2CC1C3C2C(=O)N(C3=O)C4CCC(=O)NC4=O	taglutimide	C14H16N2O4	['Central Nervous System Depressants', 'Central Nervous System Agents']	['D27.505.954.427', 'D27.505.696.277']
123769	[H+].[H+].C(C[N-]C(C[S-])C(=O)[O-])NC(C[S-])C(=O)[O-].O=[Tc+3]	technetium Tc 99m-ethylenedicysteine	C8H13N2O5S2Tc	['Radiopharmaceuticals']	['D27.505.519.871', 'D27.505.259.843']
2480	CCCCN(CCCC)CCCOC(=O)C1=CC=C(C=C1)N	butacaine	C18H30N2O2	['Peripheral Nervous System Agents', 'Central Nervous System Depressants', 'Central Nervous System Agents']	['D27.505.696.663', 'D27.505.954.427', 'D27.505.696.277']
56841988	CCC(C)C(C(=O)NC(CC(C)C)C(=O)NC(CC(=O)N)C(=O)O)NC(=O)C(CO)NC(=O)C(CC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)O)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CC(=O)N)NC(=O)C(CC(=O)O)NC(=O)C(C(C)O)NC(=O)C(CC3=CC=C(C=C3)Cl)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC4=CN=CN4)N	vasoactive intestinal peptide, 4-chloro-Phe(6)-Leu(17)-	C148H238ClN43O43	['Hormones, Hormone Substitutes, and Hormone Antagonists']	['D27.505.696.399']
25077872	CN1C2CC(CC1C3C2O3)OC(=O)C(CO)(C4=CC=CC=C4)O.Br	anisodine	C17H22BrNO5	['Anti-Inflammatory Agents', 'Peripheral Nervous System Agents', 'Antirheumatic Agents']	['D27.505.696.663', 'D27.505.954.158', 'D27.505.954.329']
5311023	C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC(CCCN=C(N)N)C(=O)NCC3=CC=C(C=C3)O	BIBP 3226	C27H31N5O3	['Central Nervous System Depressants', 'Central Nervous System Agents']	['D27.505.954.427', 'D27.505.696.277']
56841866	CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C=O)OC6C(C(C(C(O6)CO)O)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)O)O)C)C(=O)OC9C(C(C(C(O9)CO)O)OC1C(C(C(C(O1)CO)O)OC1C(C(C(C(O1)CO)O)OC1C(C(C(C(O1)CO)O)OC1C(C(C(C(O1)CO)O)O)O)O)O)O)O)C	Quil A	C78H126O45	['Immunologic Factors']	['D27.505.696.477']
9833525	CC(C)OC(=O)OCOP(=O)(COC(C)CN1C=NC2=C1N=CN=C2N)OCOC(=O)OC(C)C.C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F.C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F.C(=CC(=O)O)C(=O)O	Efavirenz, Emtricitabine, Tenofovir Disoproxil Fumarate Drug Combination	C45H53ClF4N9O19PS	['Enzyme Inhibitors', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.389']
196776	CC1=CC=CC=C1N2CCC3=C2C4=C(C(=CC=C4)OC)N=C3C	SK and F 96079	C20H20N2O	['Enzyme Inhibitors']	['D27.505.519.389']
336497	CC12CCC(C(C1CCC3C24CCC(C(C3)C4)(CO)O)(C)CO)O	Aphidicolin	C20H34O4	['Enzyme Inhibitors', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.389']
1322	CNNC	1,2-Dimethylhydrazine	C2H8N2	['Alkylating Agents']	['D27.505.519.124']
71413	CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C3=CC=CC=C3.Cl	Aprindine	C22H31ClN2	['Cardiovascular Agents', 'Membrane Transport Modulators']	['D27.505.519.562', 'D27.505.954.411']
3005572	CN(C)CCOC1=CC=C(C=C1)C(=C(CCCl)C2=CC=CC=C2)C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O	Toremifene	C32H36ClNO8	['Antineoplastic Agents', 'Bone Density Conservation Agents']	['D27.505.696.242', 'D27.505.954.248']
5380392	CC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C.C(=CC(=O)O)C(=O)O	Ergonovine	C23H27N3O6	['Reproductive Control Agents']	['D27.505.954.705', 'D27.505.696.875']
5497	CCN(CC)C(=O)C1=CN=CC=C1	Nikethamide	C10H14N2O	['Central Nervous System Stimulants', 'Central Nervous System Agents']	['D27.505.696.282', 'D27.505.954.427']
9909202	CC12CCC3C(C1CCC2OC4(CCCC4)OC)CCC5C3(CC6C(C5)S6)C	mepitiostane	C25H40O2S	['Hormones, Hormone Substitutes, and Hormone Antagonists', 'Antineoplastic Agents']	['D27.505.696.399', 'D27.505.954.248']
66587064	CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O.[Na]	Dicloxacillin	C19H17Cl2N3NaO5S	['Anti-Infective Agents']	['D27.505.954.122']
697993	C1=CC=C2C(=C1)NC(=S)S2	captax	C7H5NS2	['Anti-Infective Agents']	['D27.505.954.122']
5362065	C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O	Cefixime	C16H15N5O7S2	['Anti-Infective Agents']	['D27.505.954.122']
76965372	CNCC(C1=CC(=CC=C1)NS(=O)(=O)C)O.CNCC(C1=CC(=CC=C1)NS(=O)(=O)C)O	amidephrine	C20H32N4O6S2	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
76621	C1COCCN1C(=N)N=C(N)N.Cl	moroxydine	C6H14ClN5O	['Anti-Infective Agents']	['D27.505.954.122']
129638227	C(C(C(=O)[O-])N)N(N=O)O.[Na+]	alanosine	C3H6N3NaO4	['Sequestering Agents', 'Antineoplastic Agents']	['D27.505.519.914', 'D27.505.954.248']
76959395	CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Br)OCCN(C)C.CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Br)OCCN(C)C	embramine	C36H44Br2N2O2	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
56031	CC1=C(C(=CC=C1)CC2=CN=CN2)C.Cl	detomidine	C12H15ClN2	['Peripheral Nervous System Agents', 'Central Nervous System Depressants', 'Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.427', 'D27.505.696.663', 'D27.505.696.577', 'D27.505.696.277']
90479122	[H+].[H+].[H+].CC(=O)N(CCCC(C(=O)NC(CCCN(C(=O)C)[O-])C(=O)NC(CCCN(C(=O)C)[O-])C(=O)NC(CO)C(=O)NC(C(C1C(C(C(S1)N2C=CC(=N)N(C2=O)C)O)O)O)C(=O)[O-])N)[O-].CC(=O)N(CCCC(C(=O)NC(CCCN(C(=O)C)[O-])C(=O)NC(CCCN(C(=O)C)[O-])C(=O)NC(CO)C(=O)NC(C(C1C(C(C(S1)N2C=CC(=NC(=O)N)N(C2=O)C)O)O)O)C(=O)[O-])N)[O-].CC(=O)N(CCCC(C(=O)NC(CCCN(C(=O)C)[O-])C(=O)NC(CCCN(C(=O)C)[O-])C(=O)NC(CO)C(=O)NC(C(C1C(C(C(S1)N2C=CC(=O)N(C2=O)C)O)O)O)C(=O)[O-])N)[O-].[Fe+3].[Fe+3].[Fe+3]	albomycin	C109H168Fe3N33O53S3	['Anti-Infective Agents']	['D27.505.954.122']
90763	CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C.O.O	Apazone	C16H24N4O4	['Anti-Inflammatory Agents', 'Peripheral Nervous System Agents', 'Renal Agents', 'Antirheumatic Agents']	['D27.505.696.663', 'D27.505.954.613', 'D27.505.954.158', 'D27.505.954.329']
1609	C1=CC=C2C(=C1)C(=C(OC2=O)Cl)Cl	3,4-dichloroisocoumarin	C9H4Cl2O2	['Enzyme Inhibitors']	['D27.505.519.389']
4247	CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCCCN	monodansylcadaverine	C17H25N3O2S	['Enzyme Inhibitors', 'Antineoplastic Agents', 'Immunologic Factors']	['D27.505.696.477', 'D27.505.519.389', 'D27.505.954.248']
73957	CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2.Cl	pramoxine	C17H28ClNO3	['Peripheral Nervous System Agents', 'Central Nervous System Depressants', 'Central Nervous System Agents']	['D27.505.696.663', 'D27.505.954.427', 'D27.505.696.277']
9812715	CCCCCCCCCCNCCNC1(CC(OC(C1O)C)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C(=C(C=C9C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)O)CNCP(=O)(O)O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)C.Cl	telavancin	C80H107Cl3N11O27P	['Anti-Infective Agents']	['D27.505.954.122']
3675	C1=CC=C(C=C1)CCNN	Phenelzine	C8H12N2	['Enzyme Inhibitors', 'Central Nervous System Agents']	['D27.505.954.427', 'D27.505.519.389']
5280363	CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O	Dinoprost	C20H34O5	['Reproductive Control Agents']	['D27.505.954.705', 'D27.505.696.875']
23205	CC1CC2C(C(C3(C1C=CC3=O)C)O)C(=C)C(=O)O2	helenalin	C15H18O4	['Anti-Inflammatory Agents', 'Antirheumatic Agents', 'Cardiovascular Agents', 'Peripheral Nervous System Agents', 'Hematologic Agents', 'Antineoplastic Agents']	['D27.505.954.248', 'D27.505.696.663', 'D27.505.954.158', 'D27.505.954.502', 'D27.505.954.411', 'D27.505.954.329']
9568617	CC1C(C(=O)N1S(=O)(=O)[O-])NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)[NH3+]	Aztreonam	C13H17N5O8S2	['Anti-Infective Agents']	['D27.505.954.122']
4538	C1=CC(=CC(=C1)O)C(CN)O	norfenefrine	C8H11NO2	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
60772	CC(C)C(C(=O)OCCOCN1C=NC2=C1NC(=NC2=O)N)N.Cl	valacyclovir	C13H21ClN6O4	['Anti-Infective Agents']	['D27.505.954.122']
25022378	CC1=CC=C(C=C1)S(=O)(=O)O.CN1CCC2=C(C1)SC(=N2)C(=O)NC3CC(CCC3NC(=O)C(=O)NC4=NC=C(C=C4)Cl)C(=O)N(C)C.O	edoxaban	C31H40ClN7O8S2	['Enzyme Inhibitors', 'Hematologic Agents']	['D27.505.519.389', 'D27.505.954.502']
155773	C1COCCN1C(=O)NCCNCC(COC2=CC=C(C=C2)O)O.C1COCCN1C(=O)NCCNCC(COC2=CC=C(C=C2)O)O.C(=CC(=O)O)C(=O)O	Xamoterol	C36H54N6O14	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
104997	C1CCN(CC1)CC(CN2C=CN=C2[N+](=O)[O-])O.Cl	pimonidazole	C11H19ClN4O3	['Radiation-Sensitizing Agents']	['D27.505.954.600']
2724039	C(C(CS(=O)(=O)[O-])S)S.[Na+]	Unithiol	C3H7NaO3S3	['Protective Agents', 'Sequestering Agents']	['D27.505.696.706', 'D27.505.519.914']
37464	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O	Penbutolol	C18H29NO2	['Cardiovascular Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.411', 'D27.505.696.577']
5282242	C1C=C(N2C(S1)C(C2=O)NC(=O)C(=CCC(=O)O)C3=CSC(=N3)N)C(=O)O	ceftibuten	C15H14N4O6S2	['Anti-Infective Agents']	['D27.505.954.122']
3021729	CC1CC(=O)NN=C1C2=CC=C(C=C2)N3C=CN=C3	4,5-dihydro-6-(4-(imidazol-1-yl)phenyl)-5-methyl-3(2H)-pyridazinone	C14H14N4O	['Cardiovascular Agents', 'Enzyme Inhibitors', 'Hematologic Agents']	['D27.505.954.411', 'D27.505.519.389', 'D27.505.954.502']
287291	CC1=CC(=O)CC(C1(C=CC(=CC(=O)O)C)O)(C)C	Abscisic Acid	C15H20O4	['Growth Substances']	['D27.505.696.377']
122251	[NH2-].[NH2-].[NH2-].[NH2-].[NH2-].[NH2-].[Co+2]	hexaamminecobalt(II)	CoH12N6-4	['Radiation-Sensitizing Agents', 'Antineoplastic Agents']	['D27.505.954.600', 'D27.505.954.248']
4199	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	minaprine	C17H22N4O	['Central Nervous System Agents']	['D27.505.954.427']
54681535	CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl	Doxycycline	C22H25ClN2O8	['Anti-Infective Agents']	['D27.505.954.122']
62731	C(C(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Al+3]	Nitrilotriacetic Acid	C6H6AlNO6	['Sequestering Agents']	['D27.505.519.914']
134654	[F-].[F-].[F-].[F-].[Sn+4]	Tin Fluorides	F4Sn	['Protective Agents']	['D27.505.696.706']
73349	C1=CC2=C(C(=C1)O)C(=O)C3=C(C=CC4=C3C2=NN4CCNCCO)NCCNCCO.Cl.Cl	losoxantrone	C22H29Cl2N5O4	['Antineoplastic Agents']	['D27.505.954.248']
439243	CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CN)N)N)N)O.CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CN)N)N)N)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O	Sisomicin	C38H84N10O34S5	['Enzyme Inhibitors', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.389']
101320272	CC1(C(N2C(S1)C(C2=O)N=C(C3=C(C=CC=C3OC)OC)[O-])C(=O)O)C.[Na+]	Methicillin	C17H19N2NaO6S	['Anti-Infective Agents']	['D27.505.954.122']
