Cid	Smiles	Name	Formula	Term_List	TreeId
3963	CC1=CC(=C(C=C1)C(=O)C)NC(C2=C(C=CC=C2Cl)Cl)C(=O)N	loviride	C17H16Cl2N2O2	['Reverse Transcriptase Inhibitors', 'Antiviral Agents']	[' ']
5578	COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N	Trimethoprim	C14H18N4O3	['Folic Acid Antagonists', 'Antimalarials', 'Anti-Infective Agents, Urinary']	[' ']
3342	CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O	Fenoprofen	C15H14O3	['Cyclooxygenase Inhibitors']	[' ']
3082760	CC1(C(N2C(S1)C3(C2=O)C(O3)(C(=O)NC4=CC=CC=C4)Cl)C(=O)O)C	3-chloro-3',3'-dimethyl-7'-oxo-3-((phenylamino)carbonyl)spiro(oxirane-2,6'-(4)thia(1)azabicyclo(3.2.)heptane)-2'-carboxylic acid	C16H15ClN2O5S	['beta-Lactamase Inhibitors']	[' ']
71829	CCN(CC)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.Cl	chlorproethazine	C19H24Cl2N2S	['Muscle Relaxants, Central']	[' ']
6439641	CC(=O)C=C1C2N(C1=O)C(C(S2)(C)C)C(=O)O	6-acetylmethylenepenicillanic acid	C11H13NO4S	['beta-Lactamase Inhibitors']	[' ']
13179970	C1=CC2=C(N=C1)OC3=C(C=C(C=C3C2=O)C4=NN=N[N-]4)Cl.[Na+]	traxanox	C13H5ClN5NaO2	['Immunosuppressive Agents', 'Histamine Antagonists', 'Diuretics']	[' ']
166589	CCCNC1CCC2=C(C1)SC(=N2)N.O.Cl.Cl	pramipexole	C10H21Cl2N3OS	['Dopamine Agonists', 'Antiparkinson Agents', 'Antioxidants']	[' ']
55918	C1CC(=O)NN=C1C2=CC=C(C=C2)N3C=CN=C3	imazodan	C13H12N4O	['Phosphodiesterase Inhibitors', 'Cardiotonic Agents']	[' ']
6743	CCC(CCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C)C(C)C	stigmastanol	C29H52O	['Anticholesteremic Agents']	[' ']
19402	C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)C(=O)C3C(=O)C4=CC=CC=C4C3=O	chlorophacinone	C23H15ClO3	['Mutagens', 'Anticoagulants']	[' ']
3437	C1=CC(=CN=C1)CC2=CC3=C(C=C2)OC(=C3)C(=O)O	furegrelate	C15H11NO3	['Enzyme Inhibitors']	[' ']
5353883	CC1=NC=C(C(=CNNC(=O)C2=CC=NC=C2)C1=O)CO	pyridoxal isonicotinoyl hydrazone	C14H14N4O3	['Chelating Agents']	[' ']
32603	CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)OP(=O)(O)O)O)O)C(C)Cl	clindamycin phosphate	C18H34ClN2O8PS	['Anti-Bacterial Agents']	[' ']
38081	CC1=C(C=CC=C1NC2=C(C=CC=N2)C(=O)O)C(F)(F)F	flunixin	C14H11F3N2O2	['Anti-Inflammatory Agents, Non-Steroidal']	[' ']
167945	CC(C)(CO)C(C(=O)NCCC(=O)[O-])O	Pantothenic Acid	C9H16NO5-	['Vitamin B Complex']	[' ']
39836	COC(=O)C(CCCN=C(N)N[N+](=O)[O-])N	NG-Nitroarginine Methyl Ester	C7H15N5O4	['Enzyme Inhibitors']	[' ']
82148	CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC	S 20098	C15H17NO2	['Hypnotics and Sedatives']	[' ']
16754	CN1CCC2=CC(=C(C3=C2C1CC4=CC(=C(C=C43)OC)OC)OC)OC	glaucine	C21H25NO4	['Parasympatholytics', 'Antitussive Agents', 'Antioxidants']	[' ']
6453414	CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(=O)O.C1CNCCN1	acefyllin piperazinate	C13H20N6O4	['Bronchodilator Agents']	[' ']
37274	CCN1C2=NC=C(C(=C2C=N1)NN=C(C)C)C(=O)OCC.Cl	Etazolate	C14H20ClN5O2	['Antipsychotic Agents', 'Phosphodiesterase Inhibitors']	[' ']
28061	CC1=NC=C(N1CC(CCl)O)[N+](=O)[O-]	Ornidazole	C7H10ClN3O3	['Radiation-Sensitizing Agents']	[' ']
57515976	[H+].CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC.O.[Br-]	Dextromethorphan	C18H28BrNO2	['Excitatory Amino Acid Antagonists', 'Antitussive Agents']	[' ']
11947701	CCCCCN1C2=CC=CC=C2OC1=CC=CC3=[N+](C4=CC=CC=C4O3)CCCCC	3,3'-dipentyl-2,2'-oxacarbocyanine	C27H33N2O2+	['Fluorescent Dyes']	[' ']
71400	CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl.Cl	Loxapine	C18H19Cl2N3O	['Dopamine Antagonists', 'Antipsychotic Agents']	[' ']
5383620	CC=C1CC2C(NC3=CC(=C(C=C3C(=O)N2C1)OC)O)OC	tomaymycin	C16H20N2O4	['Antibiotics, Antineoplastic', 'Anti-Bacterial Agents']	[' ']
6918132	CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C.Cl	dorzolamide	C10H17ClN2O4S3	['Antihypertensive Agents']	[' ']
6197	CC1CC(C(=O)C(C1)C(CC2CC(=O)NC(=O)C2)O)C	Cycloheximide	C15H23NO4	['Protein Synthesis Inhibitors', 'Antifungal Agents']	[' ']
6126	C[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)CC1)C.COS(=O)(=O)[O-]	diphemanil methylsulfate	C21H27NO4S	['Parasympatholytics', 'Bronchodilator Agents']	[' ']
4585	CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C	olanzapine	C17H20N4S	['Serotonin Uptake Inhibitors', 'Antipsychotic Agents', 'Antiemetics']	[' ']
2723844	C1CCC(C(C1)N(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.O	CDTA	C14H24N2O9	['Chelating Agents']	[' ']
16231	C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N	Amiloride	C6H8ClN7O	['Diuretics']	[' ']
73871	C1=CC=C(C=C1)[I+]C2=CC=CC=C2.[Br-]	diphenyliodonium	C12H10BrI	['Anti-Infective Agents']	[' ']
27400	CN1CCC(=C2C3=C(CCC4=CC=CC=C42)SC=C3)CC1	Pizotyline	C19H21NS	['Analgesics, Non-Narcotic', 'Serotonin Antagonists', 'Antidepressive Agents']	[' ']
65109	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC	1,2-dipalmitoyl-3-phosphatidylethanolamine	C37H74NO8P	['Platelet Aggregation Inhibitors']	[' ']
5338	C1=CC=C2C(=C1)N=CC(=N2)NS(=O)(=O)C3=CC=C(C=C3)N	Sulfaquinoxaline	C14H12N4O2S	['Antiprotozoal Agents', 'Anti-Infective Agents']	[' ']
130078	CC1=CC(=CC(=N1)C)C2=C(C=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)F	1-cyclopropyl-6,8-difluoro-1,4-dihydro-7-(2,6-dimethyl-4-pyridinyl)-4-oxo-3-quinolinecarboxyic acid	C20H16F2N2O3	['Topoisomerase II Inhibitors']	[' ']
12634263	CC(C)(C)C1=CC(=C(C(=C1)I)O)CN.Cl	2-aminomethyl-4-t-butyl-6-iodophenol	C11H17ClINO	['Diuretics', 'Anti-Inflammatory Agents, Non-Steroidal']	[' ']
196122	CCOC1C(C(C(O1)C(COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)O	tribenoside	C29H34O6	['Anti-Inflammatory Agents, Non-Steroidal']	[' ']
16086654	CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C.[Na+]	Secobarbital	C12H18N2NaO3+	['GABA Modulators', 'Hypnotics and Sedatives', 'Adjuvants, Anesthesia']	[' ']
9648	CC(CN1CCOCC1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N4CCCC4	Dextromoramide	C25H32N2O2	['Narcotics', 'Analgesics, Opioid']	[' ']
107733	C1CN(CC(N1)C(=O)O)CC=CP(=O)(O)O	SDZ EAA 494	C8H15N2O5P	['Excitatory Amino Acid Antagonists']	[' ']
6634	C1=CC(=CC=C1N)S(=O)(=O)NC2=NN=C(C=C2)Cl	Sulfachlorpyridazine	C10H9ClN4O2S	['Anti-Infective Agents, Urinary', 'Anti-Infective Agents']	[' ']
5379	CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F	gatifloxacin	C19H22FN3O4	['Topoisomerase II Inhibitors', 'Anti-Bacterial Agents']	[' ']
6536	CCN(CC)CCOC1=CC=C(C=C1)C(CC2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)C)O	Triparanol	C27H32ClNO2	['Hypolipidemic Agents']	[' ']
130227	CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4=C3C=CC(=C4)C(=O)O	17-(N-t-butylcarboxamide)estra-1,3,5(10)-triene-3-carboxylic acid	C24H33NO3	['5-alpha Reductase Inhibitors']	[' ']
60404	C1=CC(=CC(=C1)C(F)(F)F)C(=NOCCCCC(=O)O)C2=CN=CC=C2	ridogrel	C18H17F3N2O3	['Platelet Aggregation Inhibitors', 'Gastrointestinal Agents', 'Enzyme Inhibitors']	[' ']
443971	C1=CC(=CC=C1C(=O)NCC(=O)[O-])N.[Na+]	p-Aminohippuric Acid	C9H9N2NaO3	['Indicators and Reagents']	[' ']
26927	CCOP(=S)(OCC)ON=C(C#N)C1=CC=CC=C1	phoxim	C12H15N2O3PS	['Insecticides', 'Cholinesterase Inhibitors']	[' ']
16953	CC1=CC2=C(C=C1)[N+](=C(S2)C3=CC=C(C=C3)N(C)C)C.[Cl-]	thioflavin T	C17H19ClN2S	['Fluorescent Dyes']	[' ']
10579	CCN1C2=CC=CC=C2SC1=CC=CC=CC3=[N+](C4=CC=CC=C4S3)CC	Dithiazanine	C23H23N2S2+	['Fluorescent Dyes', 'Antinematodal Agents']	[' ']
48126	CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)C#N	cianopramine	C20H23N3	['Serotonin Antagonists']	[' ']
6918540	CCC(CC)CC1(CCCCC1)C(=O)NC2=CC=CC=C2SC(=O)C(C)C	dalcetrapib	C23H35NO2S	['Anticholesteremic Agents']	[' ']
21855	CC(C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN(C)C	Dimethindene	C20H24N2	['Anti-Allergic Agents', 'Histamine H1 Antagonists', 'Antipruritics']	[' ']
3030419	CC(C)(C)N1CCC(CC1)(C2=CC=CC=C2)C3=CC=CC=C3.Cl	budipine	C21H28ClN	['Antiparkinson Agents']	[' ']
22141507	C1=CC=C(C=C1)S(=O)(=O)NCl.[Na+]	chloramine-B	C6H6ClNNaO2S+	['Disinfectants']	[' ']
76957732	CCOP(=O)(C#N)N(C)C.CCOP(=O)(C#N)N(C)C	tabun	C10H22N4O4P2	['Cholinesterase Inhibitors']	[' ']
31423	C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2	pyrene	C16H10	['Fluorescent Dyes']	[' ']
23665591	C1C2N(C1=O)C(C(=CCO)O2)C(=O)[O-].[K+]	Clavulanic Acid	C8H8KNO5	['beta-Lactamase Inhibitors']	[' ']
5483782	CC1=CC(=C(C=C1Cl)S(=O)(=O)O)NN=C2C(=O)C=CC3=CC=CC=C32	D.C. Red No. 9	C17H13ClN2O4S	['Coloring Agents']	[' ']
48040	CN1CCCCC1CCC2=CC=CC=C2NC(=O)C3=CC=C(C=C3)OC.Cl	Encainide	C22H29ClN2O2	['Voltage-Gated Sodium Channel Blockers', 'Anti-Arrhythmia Agents']	[' ']
5735	CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl	zopiclone	C17H17ClN6O3	['Hypnotics and Sedatives']	[' ']
4048	CC1=CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C	Megestrol Acetate	C24H32O4	['Antineoplastic Agents, Hormonal']	[' ']
1711988	C[NH+]1C2CCC1CC(C2)OC(=O)C3=CC(=CC(=C3)Cl)Cl	bemesetron	C15H18Cl2NO2+	['Serotonin Antagonists']	[' ']
54909	CC1=NC=C2C(OCC2=C1O)C3=CC=C(C=C3)Cl.Cl	cicletanine	C14H13Cl2NO2	['Diuretics', 'Antihypertensive Agents', 'Anti-Arrhythmia Agents']	[' ']
4679	COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC	pantoprazole	C16H15F2N3O4S	['Proton Pump Inhibitors', 'Anti-Ulcer Agents']	[' ']
10166	CC1CC2=C(C(O1)C)C(=O)C3=C(C2=O)C=CC=C3OC	eleutherin	C16H16O4	['Topoisomerase II Inhibitors']	[' ']
65384	C1=CC(=CC=C1CC(C(=O)O)N)O.C(CC(=O)O)C(C(=O)O)N	L-glutamic acid-L-tyrosine copolymer	C14H20N2O7	['Immunosuppressive Agents']	[' ']
23665411	CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-].[Na+]	Tolmetin	C15H14NNaO3	['Cyclooxygenase Inhibitors', 'Anti-Inflammatory Agents, Non-Steroidal']	[' ']
11234049	CN1N=C(N=N1)C2=NC=C(C=C2)C3=C(C=C(C=C3)N4CC(OC4=O)CO)F	torezolid	C17H15FN6O3	['Anti-Bacterial Agents']	[' ']
65851	C1CC2=C(CC1CN3C=CN=C3)C=CC(=C2)C(=O)O	nafagrel	C15H16N2O2	['Enzyme Inhibitors']	[' ']
5668	CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(C2)(C(=O)OC)O	Vincamine	C21H26N2O3	['Vasodilator Agents', 'Antihypertensive Agents']	[' ']
23675735	C1=CC=C(C=C1)C2=CC=CC=C2[O-].[Na+]	2-phenylphenol	C12H9NaO	['Fungicides, Industrial', 'Disinfectants', 'Carcinogens', 'Anti-Infective Agents']	[' ']
517204	CN(C)C1=CC2=C(C=C1)C=C3C=CC(=CC3=N2)N(C)C.Cl	Acridine Orange	C17H20ClN3	['Mutagens', 'Fluorescent Dyes']	[' ']
220401	CNC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC	Demecolcine	C21H25NO5	['Antineoplastic Agents, Phytogenic']	[' ']
8808	CN(C)C1=CC=C(C=C1)N=NS(=O)(=O)O	dexon (fungicide)	C8H11N3O3S	['Fungicides, Industrial']	[' ']
7547	C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)Cl)Cl	triclocarban	C13H9Cl3N2O	['Anti-Infective Agents, Local']	[' ']
57782	CC(CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C)O	lisofylline	C13H20N4O3	['Radiation-Sensitizing Agents', 'Immunosuppressive Agents', 'Anti-Inflammatory Agents, Non-Steroidal', 'Adjuvants, Immunologic']	[' ']
65464	CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3.Cl	Benzydamine	C19H24ClN3O	['Anti-Inflammatory Agents']	[' ']
3682	CC1=C2CCCC2=C(C=C1)OCC(C(C)NC(C)C)O	ICI 118551	C17H27NO2	['Adrenergic beta-Antagonists']	[' ']
6420042	CC12C3=CC=CC=C3CC(N1)C4=CC=CC=C24.C(=CC(=O)O)C(=O)O	Dizocilpine Maleate	C20H19NO4	['Neuroprotective Agents', 'Excitatory Amino Acid Antagonists']	[' ']
101611440	C1=CC=C(C(=C1)C(=O)O)O.C1=CC=C(C(=C1)C(=O)[O-])[O-].[Mg+2]	Magnesium Salicylate	C14H10MgO6	['Cyclooxygenase Inhibitors', 'Anti-Inflammatory Agents, Non-Steroidal']	[' ']
23702960	C1CC2=CC=CC=C2C(C(=CC(=O)[O-])C1)O.O.[Na+]	NCS 382	C13H15NaO4	['Anticonvulsants']	[' ']
13932	CC[NH+](CC)CC(=O)NC1=C(C=C(C=C1C)C)C.[Cl-]	Trimecaine	C15H25ClN2O	['Anesthetics, Local']	[' ']
42163	CCN(CC)CC.C1=C(C(=NC(=C1Cl)Cl)OCC(=O)O)Cl	triclopyr	C13H19Cl3N2O3	['Herbicides']	[' ']
122214	CN(CCOC(=O)CI)C1=CC=C(C2=NON=C12)[N+](=O)[O-]	4-(N-(iodoacetoxy)ethyl-N-methyl)amino-7-nitrobenz-2-oxa-1,3-diazole	C11H11IN4O5	['Fluorescent Dyes']	[' ']
122272	CC1=C(ON=C1C)NS(=O)(=O)C2=CC=CC3=C2C=CC=C3N(C)C	5-(dimethylamino)-N-(3,4-dimethyl-5-isoxazolyl)-1-naphthalenesulfonamide	C17H19N3O3S	['Antihypertensive Agents']	[' ']
194999	CN1CCN(CC1)C2=C(C=C3C4=C2OCC5(N4C=C(C3=O)C(=O)O)CC5)F	9'-fluoro-10'-(4-methyl-1-piperazinyl)-7'-oxospiro(cyclopropane-1,3'(2'H)-(7H)pyrido(1,2,3-de)(1,4)benzoxazine)-6'-carboxylic acid	C19H20FN3O4	['Topoisomerase II Inhibitors']	[' ']
15893898	C[NH+](C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.[Cl-]	Imipramine	C19H25ClN2	['Adrenergic Uptake Inhibitors', 'Antidepressive Agents, Tricyclic']	[' ']
62884	CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C.Cl	Bupropion	C13H19Cl2NO	['Dopamine Uptake Inhibitors', 'Antidepressive Agents, Second-Generation']	[' ']
3386	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F	Fluoxetine	C17H18F3NO	['Antidepressive Agents, Second-Generation', 'Serotonin Uptake Inhibitors']	[' ']
47608	C1CN(CC2=CC(=NN=C21)NN)C(=O)C3=CC=CC=C3	BQ 22-708	C14H15N5O	['Vasodilator Agents', 'Antihypertensive Agents']	[' ']
41109	CC(C)(C(=O)OCCN1C=NC2=C1C(=O)N(C(=O)N2C)C)OC3=CC=C(C=C3)Cl	etofylline clofibrate	C19H21ClN4O5	['Radiation-Sensitizing Agents', 'Antioxidants', 'Hypolipidemic Agents']	[' ']
33649	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2C3CCC(C2O)(C3(C)C)C	glibornuride	C18H26N2O4S	['Hypoglycemic Agents']	[' ']
6444542	CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=CC=CC=C42.C(=CC(=O)O)C(=O)O	Perazine	C24H29N3O4S	['Dopamine Antagonists', 'Antipsychotic Agents']	[' ']
62935	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl.Cl	Trazodone	C19H23Cl2N5O	['Antidepressive Agents, Second-Generation', 'Serotonin Uptake Inhibitors', 'Anti-Anxiety Agents']	[' ']
23663407	CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)[O-].[Na+]	loxoprofen	C15H17NaO3	['Anti-Inflammatory Agents, Non-Steroidal']	[' ']
60148407	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N=C)C(=O)O)C.[Na+]	methampicillin	C17H19N3NaO4S+	['Anti-Bacterial Agents']	[' ']
50963	CC1=C(N=CN1)CSCCNC(=NC)NC#N.Cl	Cimetidine	C10H17ClN6S	['Histamine H2 Antagonists', 'Anti-Ulcer Agents']	[' ']
46704050	CC1=C2CCCC2=C(C=C1)OCC(C(C)NC(C)C)O.Cl	ICI 118551	C17H28ClNO2	['Adrenergic beta-Antagonists']	[' ']
13135	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Bi+3]	bismuth tripotassium dicitrate	C6H5BiO7	['Anti-Ulcer Agents', 'Anti-Infective Agents']	[' ']
115162	CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)OCOC(=O)C(C)(C)C)C.Cl	Amdinocillin Pivoxil	C21H34ClN3O5S	['Anti-Bacterial Agents', 'Anti-Infective Agents, Urinary']	[' ']
4488	C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F	Niflumic Acid	C13H9F3N2O2	['Cyclooxygenase Inhibitors', 'Anti-Inflammatory Agents, Non-Steroidal']	[' ']
177284	CN(C)CCNC1=C2C(=C3C=CC(=O)C=C3N1)C4=CC=CC=C4C2=O.Cl.Cl	6-((2-(dimethylamino)ethyl)amino)-3-hydroxy-7H-indeno(2,1-c)quinolin-7-one	C20H21Cl2N3O2	['Topoisomerase II Inhibitors']	[' ']
5284627	CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C	topiramate	C12H21NO8S	['Neuroprotective Agents', 'Anticonvulsants']	[' ']
2437	CC(CC1=CC=C(C=C1)OCC(=O)O)NCC(C2=CC(=CC=C2)Cl)O	BRL 37344	C19H22ClNO4	['Adrenergic beta-Agonists']	[' ']
127676	CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)N	estrone-3-O-sulfamate	C18H23NO4S	['Enzyme Inhibitors']	[' ']
93302	CC1=C(C(=O)OC2=C1C=CC(=C2)N(C)C)N3C(=O)C=CC3=O	N-(7-dimethylamino-4-methylcoumarinyl)maleimide	C16H14N2O4	['Indicators and Reagents', 'Fluorescent Dyes']	[' ']
30971	CC1CC(=O)C2(C(O1)OC3C(C(C(C(C3O2)NC)O)NC)O)O.O.O.O.O.O.Cl.Cl	Spectinomycin	C14H36Cl2N2O12	['Anti-Bacterial Agents']	[' ']
54786	CCCCCC(CCC1C(CC2C1CC3=C(C2)C(=CC=C3)OCC(=O)O)O)O	U 62840	C23H34O5	['Antihypertensive Agents']	[' ']
25382	CC1(C2=CC=CC=C2C(=CCCN(C)C)C3=CC=CC=C31)C	melitracene	C21H25N	['Antidepressive Agents, Tricyclic']	[' ']
19371515	CN1CCC(=C2C3=CC=CC=C3CCN4C2=NC=C4C=O)CC1	alcaftadine	C19H21N3O	['Histamine H1 Antagonists']	[' ']
11277418	C1CCN(CC1)C2=NC(=O)N(C2)C3=CC=C(C=C3)Cl	1-(4-chlorophenyl)-4-piperidin-1-yl-1,5-dihydroimidazol-2-one	C14H16ClN3O	['Anti-Anxiety Agents', 'Anticonvulsants']	[' ']
1222	CC(C1=CC=C(C=C1)C(=O)O)(C(=O)O)N	alpha-methyl-4-carboxyphenylglycine	C10H11NO4	['Excitatory Amino Acid Antagonists']	[' ']
55390	C1=CC2=CN=CN2C(=C1)CCCCCC(=O)O	pirmagrel	C13H16N2O2	['Immunosuppressive Agents', 'Enzyme Inhibitors']	[' ']
595317	CCCC(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl	Silymarin	C12H15Cl2NO	['Antioxidants']	[' ']
43815	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Paroxetine	C19H20FNO3	['Antidepressive Agents, Second-Generation', 'Serotonin Uptake Inhibitors']	[' ']
15787	C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)Cl)Cl	nitrofen	C12H7Cl2NO3	['Herbicides']	[' ']
34875	CC[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C.[Br-]	oxitropium	C19H26BrNO4	['Parasympatholytics']	[' ']
2735434	C1=CC(=C(C=C1N=[N+]=[N-])[N+](=O)[O-])NCCS(=O)(=O)O	NAP taurine	C8H9N5O5S	['Indicators and Reagents']	[' ']
121834	CC(=O)NCCNC1=CC=CC2=C1C=CC=C2S(=O)(=O)O	1,5-AEDANS	C14H16N2O4S	['Fluorescent Dyes']	[' ']
2893	CC1CC(CC(C1)(C)C)OC(=O)C(C2=CC=CC=C2)O	Cyclandelate	C17H24O3	['Vasodilator Agents']	[' ']
6603703	C1C2CC3CC1CC(C2)(C3)C4CC5=C(C=CC(=C5O)O)C(O4)CN	A 77636	C20H27NO3	['Dopamine Agonists', 'Antiparkinson Agents']	[' ']
123742	C1=CC=C(C=C1)CC(CS)C(=O)NCCC(=O)O	SQ 28603	C13H17NO3S	['Enzyme Inhibitors']	[' ']
4828	CC(C)NCC(COC1=CC=CC2=C1C=CN2)O	Pindolol	C14H20N2O2	['Vasodilator Agents', 'Serotonin Antagonists', 'Antihypertensive Agents', 'Adrenergic beta-Antagonists']	[' ']
26328	C1CC(=O)NC(=O)C1NC(=O)N(CCCl)N=O	1-(2-chloroethyl)-3-(2,6-dioxo-3-piperidinyl)-1-nitrosourea	C8H11ClN4O4	['Antineoplastic Agents, Alkylating']	[' ']
51166	CCCCCCCCN=C1C=CN(C=C1)CCCCCCCCCCN2C=CC(=NCCCCCCCC)C=C2.Cl.Cl	octenidine	C36H64Cl2N4	['Anti-Infective Agents, Local', 'Anti-Infective Agents']	[' ']
4636601	C(CN)C(O)(P(=O)(O)[O-])P(=O)(O)[O-]	pamidronate	C3H9NO7P2-2	['Bone Density Conservation Agents']	[' ']
122067	C1=C(C2=NON=C2C(=C1)S(=O)(=O)N)F	4-(aminosulfonyl)-7-fluoro-2,1,3-benzoxadiazole	C6H4FN3O3S	['Fluorescent Dyes']	[' ']
5706758	C[N+](C)(C)C1=CC=C(C=C1)C=CC=CC=CC2=CC=CC=C2	1-(4-(trimethylamino)phenyl)-6-phenylhexa-1,3,5-triene	C21H24N+	['Fluorescent Dyes']	[' ']
4369084	CNC(=O)C(CC1=CC=CC=C1)NC(=O)NC2=NNC(=S)S2	PNU 107859	C13H15N5O2S2	['Matrix Metalloproteinase Inhibitors']	[' ']
10178705	C1CCN(CC(C1)N)C2=C(C=C3C(=C2Cl)N(C=C(C3=O)C(=O)O)C4CC4)F	7-(3-aminohexahydro-1H-azepin-1-yl)-8-chloro-1-cyclopropyl-6-fluoro-1,4-dihydro-4-oxo-3-quinolinecarboxylic acid	C19H21ClFN3O3	['Topoisomerase II Inhibitors']	[' ']
13751	CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=C2	Cyproheptadine	C17H22N2	['Anti-Allergic Agents', 'Serotonin Antagonists', 'Histamine H1 Antagonists', 'Gastrointestinal Agents', 'Antipruritics']	[' ']
16720331	C1CN(C(=O)C(=C1)CCC(=O)NO)CCCC2=CC=CC=C2	KBH A42	C17H22N2O3	['Histone Deacetylase Inhibitors']	[' ']
74723	CCCC[N+](CCCC)(CCCC)CCCC.[O-]Cl(=O)(=O)=O	tetrabutylammonium	C16H36ClNO4	['Detergents']	[' ']
5288826	CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O	Morphine	C17H19NO3	['Narcotics', 'Analgesics, Opioid']	[' ']
9885114	C1CN(CCN1CC2=CC3=C(C=C2)NC(=O)CO3)C4=CC=C(C=C4)Cl	CI 1030	C19H20ClN3O2	['Dopamine Antagonists']	[' ']
5702236	CC(C)(CC1=CC=CC=C1)NC.OS(=O)(=O)O	Mephentermine	C11H19NO4S	['Vasoconstrictor Agents', 'Sympathomimetics']	[' ']
23689317	C1=CC=C(C(=C1)C(=O)NCC(=O)[O-])I.[Na+]	Iodohippuric Acid	C9H7INNaO3	['Contrast Media']	[' ']
55483	C1=CC=C(C=C1)CCNCCCCCCNCCC2=CC(=C(C=C2)O)O	dopexamine	C22H32N2O2	['Dopamine Agonists', 'Vasodilator Agents', 'Adrenergic beta-Agonists']	[' ']
108136	CC(=CC1=CC=C(C=C1)CC2=CN=CC=C2)C(=O)O	2-methyl-3-(4-(3-pyridinylmethyl)phenyl)-2-propenoic acid	C16H15NO2	['Enzyme Inhibitors']	[' ']
5876	CC12CC(C3C(C1CCC2(C(=O)CO)O)CC(C4=CC(=O)C=CC34C)F)O	Fluprednisolone	C21H27FO5	['Glucocorticoids', 'Anti-Inflammatory Agents']	[' ']
