Cid	Smiles	Name	Formula	Term_List	TreeId
4049	CNCC(C(C(C(CO)O)O)O)O	Meglumine	C7H17NO5	['Contrast Media']	[' ']
123682	CC(=O)NC1=CC=C(C=C1)C2=NCC(=O)N=C2	5-(4-acetamidophenyl)pyrazin-2(1H)-one	C12H11N3O2	['Cardiotonic Agents']	[' ']
122685	C1C(C(C(CC1(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O)O	cynarine	C25H24O12	['Cholagogues and Choleretics']	[' ']
54690031	CN1C(=C(C2=C(S1(=O)=O)C=C(S2)Cl)O)C(=O)NC3=CC=CC=N3	lornoxicam	C13H10ClN3O4S2	['Anti-Inflammatory Agents, Non-Steroidal']	[' ']
62891	C1CC(C(NC1)CC(=O)CN2C=NC3=CC(=C(C=C3C2=O)Cl)Br)O	halofuginone	C16H17BrClN3O3	['Angiogenesis Inhibitors', 'Protein Synthesis Inhibitors', 'Coccidiostats', 'Antineoplastic Agents']	[' ']
25022378	CC1=CC=C(C=C1)S(=O)(=O)O.CN1CCC2=C(C1)SC(=N2)C(=O)NC3CC(CCC3NC(=O)C(=O)NC4=NC=C(C=C4)Cl)C(=O)N(C)C.O	edoxaban	C31H40ClN7O8S2	['Factor Xa Inhibitors']	[' ']
28112	[Li+].[AlH4-]	lithium aluminum hydride	AlH4Li	['Reducing Agents']	[' ']
2165	CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O	Amodiaquine	C20H22ClN3O	['Antimalarials']	[' ']
123753	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCNC1=CC=C(C2=NON=C12)[N+](=O)[O-]	1-palmitoyl-2-(6-(N-(7-nitrobenz)-2-oxa-1,3-diazol-4-yl)aminocaproyl)phosphatidylcholine	C36H62N5O11P	['Fluorescent Dyes']	[' ']
3092	CC1=C(C=C(C=C1C(=O)N)[N+](=O)[O-])[N+](=O)[O-]	Dinitolmide	C8H7N3O5	['Coccidiostats']	[' ']
64710	CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)O.Cl	Lincomycin	C18H35ClN2O6S	['Protein Synthesis Inhibitors', 'Anti-Bacterial Agents']	[' ']
82151	CC(=O)C1CCC2C3CCC4(C(C3CCC2=C1)CCC4(C#C)C(=O)C)C.CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC	Bisecurin I	C45H58O4	['Contraceptives, Oral, Synthetic']	[' ']
3793	CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl	Itraconazole	C35H38Cl2N8O4	['Antifungal Agents']	[' ']
5073094	CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)CSC(=O)C4=CC=CO4)C(=O)O	ceftiofur	C19H17N5O7S3	['Anti-Bacterial Agents']	[' ']
6442175	CCC1C(C=C(C=CC(=O)C(CC(C(C(C(CC(=O)O1)O)C)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)C)COC4C(C(C(C(O4)C)O)OC)OC.Cl	Tylosin	C46H78ClNO17	['Anti-Bacterial Agents']	[' ']
1091	O[Se](=O)O	Selenious Acid	H2O3Se	['Trace Elements']	[' ']
54607769	C(CCN=C(N)N)CC(CC(=O)NC(C(=O)NCCCCNCCCN)O)O.Cl	spergualin	C17H38ClN7O4	['Antibiotics, Antineoplastic']	[' ']
23668196	CC(CCC(=O)[O-])C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C.[Na+]	Deoxycholic Acid	C24H39NaO4	['Cholagogues and Choleretics']	[' ']
71766	C1=NC(=C2N1C(=O)N(N=N2)CCCl)C(=O)N	mitozolomide	C7H7ClN6O2	['Antineoplastic Agents']	[' ']
72081	C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)NC(=O)CNC(=O)CNC(=O)CN)C(=O)NC(CCCCN)C(=O)NCC(=O)N	terlipressin	C52H74N16O15S2	['Vasoconstrictor Agents', 'Antihypertensive Agents']	[' ']
50898453	CCCCCCCCCCCCCCCC(=O)OC(COC1C(C(C(C(O1)CS(=O)(=O)[O-])O)O)O)OC(=O)CCCCCCCCCCCCCCC.[Na+]	sulfoquinovosyl diglyceride	C40H75NaO12S	['Nucleic Acid Synthesis Inhibitors', 'Reverse Transcriptase Inhibitors', 'Enzyme Inhibitors', 'Antineoplastic Agents']	[' ']
76958176	C[N+]1(CCCCC1COC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.C[N+]1(CCCCC1COC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C	bevonium	C44H56N2O6+2	['Anti-Inflammatory Agents, Non-Steroidal']	[' ']
76968804	CC1CCCCC1(C2=CC=CS2)N3CCCCC3.CC1CCCCC1(C2=CC=CS2)N3CCCCC3	gacyclidine	C32H50N2S2	['Neuroprotective Agents', 'Excitatory Amino Acid Antagonists']	[' ']
158798	C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3.OP(=O)(O)O	Antazoline	C17H22N3O4P	['Anti-Allergic Agents', 'Histamine H1 Antagonists']	[' ']
16939	CCN(CC)C1=CC2=C(C=C1)N=C3C4=CC=CC=C4C(=[NH2+])C=C3O2	Nile Blue	C20H20N3O+	['Fluorescent Dyes']	[' ']
170190	[OH-].[OH-].[OH-].[OH-].[OH-].[Mg+2].[Al+3]	aluminum hydroxide, magnesium hydroxide, drug combination	AlH5MgO5	['Antacids']	[' ']
84105	CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2.Cl	oxethazaine	C28H42ClN3O3	['Anesthetics, Local']	[' ']
44246717	CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3.C(CC(=O)O)C(=O)O	ifenprodil	C25H33NO6	['Excitatory Amino Acid Antagonists', 'Vasodilator Agents', 'Adrenergic alpha-Antagonists']	[' ']
15413	CC(C)(C)OC	methyl tert-butyl ether	C5H12O	['Carcinogens']	[' ']
5310999	C1COCCN1C2C(C(CC2=O)OCC3=CC=C(C=C3)C4=CC=CC=C4)CCC=CCCC(=O)O	AH 23848	C29H35NO5	['Anti-Arrhythmia Agents']	[' ']
5284341	C1=CC=C(C=C1)C2=CC=C(C=C2)N.Cl	4-biphenylamine	C12H12ClN	['Carcinogens']	[' ']
35935	CC(C1=CC(=C(C=C1)N2CC=CC2)Cl)C(=O)O	pirprofen	C13H14ClNO2	['Anti-Inflammatory Agents, Non-Steroidal']	[' ']
76963271	C(CCC(=O)O)CC(CCS)S.C(CCC(=O)O)CC(CCS)S	dihydrolipoic acid	C16H32O4S4	['Antioxidants']	[' ']
5335	C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N	Sulfaphenazole	C15H14N4O2S	['Anti-Infective Agents']	[' ']
33501	C1CN2C=CC(=C2C1O)CO	dehydroretronecine	C8H11NO2	['Carcinogens']	[' ']
6136	CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.Cl	thonzylamine	C16H23ClN4O	['Histamine Antagonists']	[' ']
517023	C1=C(C=C(C(=C1[N+](=O)[O-])[O-])[N+](=O)[O-])[N+](=O)[O-].[Na+]	picric acid	C6H2N3NaO7	['Uncoupling Agents', 'Indicators and Reagents']	[' ']
23688359	CC(=O)N(C)C1=C(C(=C(C(=C1I)C(=O)NCC(=O)NC2=C(C(=C(C(=C2I)C(=O)[O-])I)C(=O)NCCO)I)I)C(=O)NC)I.[Na+]	Ioxaglic Acid	C24H20I6N5NaO8	['Contrast Media']	[' ']
2312	CN(C)CCCOC1(CCCCCC1)CC2=CC=CC=C2	Bencyclane	C19H31NO	['Vasodilator Agents', 'Calcium Channel Blockers']	[' ']
5388959	CC(=O)OCC(=O)C1(CCC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)Cl)Cl)C)O	dichlorisone acetate	C23H28Cl2O5	['Glucocorticoids']	[' ']
115355	C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-]	nitisinone	C14H10F3NO5	['Enzyme Inhibitors']	[' ']
3012	CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=CC=C4)C5=CC=C(C=C5)F)CC3	R 59022	C27H26FN3OS	['Enzyme Inhibitors']	[' ']
5362440	CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CN=CC=C5	Indinavir	C36H47N5O4	['HIV Protease Inhibitors']	[' ']
5510	CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2	Tolnaftate	C19H17NOS	['Antifungal Agents']	[' ']
64627	CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C34CC5CC(C3)CC4C5	rolofylline	C20H28N4O2	['Diuretics']	[' ']
241902	CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O	Vinblastine	C46H60N4O13S	['Tubulin Modulators', 'Antineoplastic Agents, Phytogenic']	[' ']
8293	COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)N	cythioate	C8H12NO5PS2	['Insecticides']	[' ']
656607	CCC(C)C(C(CC(=O)N1CCCC1C(C(C)C(=O)NCCC2=CC=CC=C2)OC)OC)N(C)C(=O)C(C(C)C)NC(=O)C(C(C)C)N(C)C	soblidotin	C39H67N5O6	['Antineoplastic Agents']	[' ']
12961637	C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)[N+](=O)[O-])[O-])Br)Br)[O-])[N+](=O)[O-].[Na+].[Na+]	Eosine I Bluish	C20H6Br2N2Na2O9	['Fluorescent Dyes']	[' ']
13020122	CNCC=C(C1=CC=C(C=C1)Br)C2=CN=CC=C2.Cl.Cl	norzimelidine	C15H17BrCl2N2	['Antidepressive Agents']	[' ']
5282415	CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O.C(C(CO)(CO)N)O	dinoprost tromethamine	C24H45NO8	['Oxytocics']	[' ']
44550597	C1CC(CNC1)C2=CC=C(C=C2)N3C=C4C=CC=C(C4=N3)C(=O)N.Cl	niraparib	C19H21ClN4O	['Poly(ADP-ribose) Polymerase Inhibitors']	[' ']
49853453	[H+].COC1=C(C(=CC(=C1)S(=O)(=O)N)C(=O)NCC2CCCN2CC=C)OC.[Cl-]	veralipride	C17H26ClN3O5S	['Antipsychotic Agents']	[' ']
5311219	CCCCC(C)(CC=CC1C(CC(=O)C1CCC=CCCC(=O)OC)O)O	enisoprost	C22H36O5	['Immunosuppressive Agents', 'Anti-Ulcer Agents']	[' ']
14029396	CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5O)[N+]6(CCCCC6)C)C.[Br-].[Br-]	dacuronium	C33H58Br2N2O3	['Neuromuscular Nondepolarizing Agents']	[' ']
42106	C[NH+](CCCC1(S(=O)(=O)CCCS1(=O)=O)C2=CC(=C(C=C2)OC)OC)CCC3=CC(=C(C=C3)OC)OC.[Cl-]	Tiapamil Hydrochloride	C26H38ClNO8S2	['Calcium Channel Blockers']	[' ']
25774	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O	Arabinofuranosylcytosine Triphosphate	C9H16N3O14P3	['Nucleic Acid Synthesis Inhibitors']	[' ']
41428	C1=C(C(=NC(=C1Cl)Cl)OCC(=O)O)Cl	triclopyr	C7H4Cl3NO3	['Herbicides']	[' ']
114992	CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)OCC34C)Cl)C)OC(=O)C	osaterone acetate	C22H27ClO5	['Androgen Antagonists']	[' ']
25516	[NH4+].[F-]	ammonium fluoride	FH4N	['Mutagens']	[' ']
183613	CCCCCCCCCCC(C1CCC(O1)C2CCC(O2)C(CCCCCCCCCCC(CC3=CC(OC3=O)C)O)O)O	bullatacin	C37H66O7	['Insecticides', 'Antineoplastic Agents, Phytogenic']	[' ']
7127	COC1=C(C=C(C=C1)CC=C)OC	methyleugenol	C11H14O2	['Mutagens', 'Carcinogens']	[' ']
196514	CCC(C)C(=O)OC1CC(CC2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	dihydromevinolin	C24H38O5	['Hydroxymethylglutaryl-CoA Reductase Inhibitors']	[' ']
11586368	C1=CC(=CC(=C1)O)CNN.Cl	3-hydroxybenzylhydrazine	C7H11ClN2O	['Enzyme Inhibitors']	[' ']
9794358	CC1C2C(C(=O)O2)(NC1=O)C(C(C)C)O	clasto-lactacystin beta-lactone	C10H15NO4	['Cysteine Proteinase Inhibitors']	[' ']
23667637	OS(=O)(=O)O[O-].[Na+]	monoperoxysulfate	HNaO5S	['Disinfectants']	[' ']
101788475	C1=C(C=C(C(=C1O)O)O)C(=O)OCC(C(C(C(CO)O)O)O)O	pycnalin	C13H18O10	['Glycoside Hydrolase Inhibitors']	[' ']
54891	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O.Cl	quinapril	C25H31ClN2O5	['Antihypertensive Agents', 'Angiotensin-Converting Enzyme Inhibitors']	[' ']
83818	CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O	chloroquine diphosphate	C18H29ClN3O4P	['Antimalarials', 'Anti-Inflammatory Agents, Non-Steroidal']	[' ']
3602	C1CCC(CC1)[Si](CCCN2CCCCC2)(C3=CC=CC=C3)O	hexahydrosiladifenidol	C20H33NOSi	['Muscarinic Antagonists', 'Parasympatholytics']	[' ']
176408	C1=CC=C(C=C1)CCN2C3=C(C=N2)C4=NC(=NN4C(=N3)N)C5=CC=CO5	5-amino-7-(2-phenylethyl)-2-(2-furyl)pyrazolo(4,3-e)-1,2,4-triazolo(1,5-c)pyrimidine	C18H15N7O	['Neuroprotective Agents']	[' ']
4493	CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C	nilutamide	C12H10F3N3O4	['Antineoplastic Agents', 'Androgen Antagonists']	[' ']
104769	CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O.Cl	esmolol	C16H26ClNO4	['Adrenergic beta-1 Receptor Antagonists']	[' ']
101222750	CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC(=C(C=C7)[O-])OS(=O)(=O)O)O)O)C(CC(=O)N)O)C)O)O)O.[Na+]	micafungin	C56H70N9NaO23S	['Antifungal Agents']	[' ']
16040217	C(P(=O)(O)O)P(=O)(O)O.C(P(=O)(O)O)P(=O)(O)O.O.O.[Tc]	Technetium Tc 99m Medronate	C2H16O14P4Tc	['Radiopharmaceuticals']	[' ']
23665635	C(=CC(=O)[O-])C(=O)O.[Na+]	maleic acid	C4H3NaO4	['Enzyme Inhibitors']	[' ']
5472	C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl	Ticlopidine	C14H14ClNS	['Platelet Aggregation Inhibitors', 'Fibrinolytic Agents']	[' ']
90659161	CCC1(CC(C2=C(C1C(=O)OC)C=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)O)O)[NH+](C)C)O	aclacinomycins	C36H46NO13+	['Antibiotics, Antineoplastic', 'Adjuvants, Immunologic']	[' ']
9500	C1=CC(=NC=C1C(=O)N)N	6-Aminonicotinamide	C6H7N3O	['Teratogens']	[' ']
5820	C1=CC=C(C=C1)CN(CCCl)CC2=CC=CC=C2	Dibenzylchlorethamine	C16H18ClN	['Sympatholytics', 'Adrenergic alpha-Antagonists']	[' ']
10579	CCN1C2=CC=CC=C2SC1=CC=CC=CC3=[N+](C4=CC=CC=C4S3)CC	Dithiazanine	C23H23N2S2+	['Fluorescent Dyes', 'Antinematodal Agents']	[' ']
108184	C1=CC=C2C(=C1)C=CC3=C2C4=C(C=C3)C(C(C5C4O5)O)O	1,2-epoxy-3,4-dihydroxy-1,2,3,4-tetrahydrobenzo(c)phenanthrene	C18H14O3	['Carcinogens']	[' ']
8536	CC1(CC(=O)C2=CC=CC=C2C1=O)S(=O)(=O)O	Vitamin K 3	C11H10O5S	['Vitamins']	[' ']
49659	CS(=O)(=O)O.C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O	Fenoldopam	C17H20ClNO6S	['Dopamine Agonists', 'Vasodilator Agents', 'Antihypertensive Agents']	[' ']
10699166	CC1=C(C=C(C2=C1C(=O)OCC(C(=O)NC(CSC2)C(=O)NC(C)C(=O)O)NC(=O)C3C(CCN3C(=O)C(C)N)O)O)O	GR 122222X	C26H35N5O11S	['Topoisomerase II Inhibitors']	[' ']
6918027	C(CN(CP(=O)(O)O)CP(=O)(O)O)N(CP(=O)(O)O)CP(=O)(O)O.[Sm]	samarium Sm-153 lexidronam	C6H20N2O12P4Sm	['Analgesics, Non-Narcotic']	[' ']
265953	C1=NC2=C(NN=C2C(=N1)N)C3C(C(C(O3)CO)O)O	formycin	C10H13N5O4	['Antineoplastic Agents']	[' ']
5511	CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2	Tolperisone	C16H23NO	['Muscle Relaxants, Central']	[' ']
13192	C(CCCN=C=O)CCN=C=O	1,6-hexamethylene diisocyanate	C8H12N2O2	['Cross-Linking Reagents']	[' ']
123719	CC1=CC(=C(C=C1)N(CC(=O)O)CC(=O)O)OCCOC2=C(C=CC(=C2)C)N(CC(=O)O)CC(=O)O	5,5'-dimethyl-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetate	C24H28N2O10	['Chelating Agents']	[' ']
169450	[H+].CCC1=C(C2=CC3=NC(=CC4=NC(=C(C5=NC(=C(C5=C([O-])[O-])C)C=C1[N-]2)CC(=O)[O-])C(C4C)CCC(=O)[O-])C(=C3C=C)C)C.[Na+].[Na+].[Fe+2]	chlorophyllin	C34H32FeN4Na2O6	['Antimutagenic Agents']	[' ']
91636	C1C2C(C(C(O2)N3C4=C(C(=NC=N4)N)N=C3SC5=CC=C(C=C5)Cl)O)OP(=O)(O1)O	8-((4-chlorophenyl)thio)cyclic-3',5'-AMP	C16H15ClN5O6PS	['Neuroprotective Agents', 'Enzyme Inhibitors']	[' ']
71128	CCN(CC)CCOC(=O)C(C)(C1=CC=CC=C1)C2=CC=CC=C2	aprofen	C21H27NO2	['Parasympatholytics']	[' ']
9823846	CS(=O)(=O)O.C1=CC(=CC=C1CCSC(=N)N)OCC2=CC=C(C=C2)[N+](=O)[O-]	2-(2-(4-(4-nitrobenzyloxy)phenyl)ethyl)isothiourea methanesulfonate	C17H21N3O6S2	['Anti-Arrhythmia Agents']	[' ']
6918837	CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)C=CC(=O)NO	panobinostat	C21H23N3O2	['Histone Deacetylase Inhibitors', 'Antineoplastic Agents']	[' ']
9844749	CN(CC1=CC=CC=C1)CC2=CC=C(C=C2)C3=CC4=CC(=C(C=C4OC3=O)OC)OC	AP 2238	C26H25NO4	['Cholinesterase Inhibitors']	[' ']
24978553	C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O	Neomycin	C23H52N6O25S3	['Protein Synthesis Inhibitors', 'Anti-Bacterial Agents']	[' ']
3081333	CCCCC(C(=O)O)N(C(=O)C(CC1=CN(C2=CC=CC=C21)C(=O)OC)N)C(=O)C(CC(C)(C)C)NC(=O)N3C(CCCC3C)C	BQ 788	C34H51N5O7	['Antihypertensive Agents']	[' ']
127943	COC1=C(C=C(C=C1)N2C=NN=N2)CNC3CCCNC3C4=CC=CC=C4.Cl.Cl	(2-methoxy-5-tetrazol-1-ylbenzyl)(2-phenylpiperidin-3-yl)amine	C20H26Cl2N6O	['Neurokinin-1 Receptor Antagonists']	[' ']
71300389	C1CN(CCN(CCN(CC[N-]1)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3]	gadoteridol	C14H22GdN4O6-	['Contrast Media']	[' ']
9960551	CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC5=C4CCC5)C(=O)O.OS(=O)(=O)[O-]	cefpirome	C22H24N6O9S3	['Anti-Bacterial Agents']	[' ']
10154419	CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O.[Na+]	ibandronic acid	C9H23NNaO7P2+	['Bone Density Conservation Agents']	[' ']
24205	CC1=C(C(=O)C(=C(C1=O)C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O)C	tocopherylquinone	C29H50O3	['Antioxidants', 'Antihypertensive Agents', 'Anticoagulants']	[' ']
52988159	C1CN(CCN1)C2=NC3=CC=CC=C3C=C2.Cl	Quipazine	C13H16ClN3	['Antidepressive Agents, Second-Generation', 'Serotonin Receptor Agonists', 'Oxytocics']	[' ']
114948	CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CC5C(CC6=CNC7=CC=CC5=C67)N(C4)C)O	Dihydroergocryptine	C32H43N5O5	['Dopamine Agonists', 'Vasodilator Agents']	[' ']
9917021	CC1=C(C=CC(=C1)F)C2CC(CCN2C(=O)N(C)C(C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)N4CCN(CC4)C(=O)C	casopitant	C30H35F7N4O2	['Neurokinin-1 Receptor Antagonists', 'Antiemetics']	[' ']
198716	CN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O	olpadronic acid	C5H15NO7P2	['Bone Density Conservation Agents']	[' ']
5281072	CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C.C(=CC(=O)O)C(=O)O	Methylergonovine	C24H29N3O6	['Oxytocics']	[' ']
122153	C1CC(=O)N(C1=O)OC(=O)C2=CC=C(C=C2)N=[N+]=[N-]	hydroxysuccinimidyl-4-azidobenzoate	C11H8N4O4	['Cross-Linking Reagents', 'Affinity Labels']	[' ']
9918819	CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)OP(=O)(O)O)O)O)C(C)Cl.CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C	clindamycin, tretinoin drug combination	C38H62ClN2O10PS	['Dermatologic Agents']	[' ']
123968	CCCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCCCNC1=CC=C(C2=NON=C12)[N+](=O)[O-])O	N-(7-(4-nitrobenzo-2-oxa-1,3-diazole))-6-aminocaproyl sphingosine	C30H49N5O6	['Fluorescent Dyes']	[' ']
4594	CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC	Omeprazole	C17H19N3O3S	['Proton Pump Inhibitors', 'Anti-Ulcer Agents']	[' ']
65853	C1CN(CCN1)C2=C3C(=CC=C2)OCCO3	eltoprazine	C12H16N2O2	['Serotonin Receptor Agonists']	[' ']
126592	C1C(OC(O1)CO)N2C=CC(=NC2=O)N	troxacitabine	C8H11N3O4	['Anti-HIV Agents', 'Antineoplastic Agents']	[' ']
172465	C1CCN(CC1)CCN2C3=CC=CC=C3OCOC4=C2C=C(C=C4)Cl.Cl	2-chloro-12-(2-piperidinoethyl)dibenzo(d,g)-1,3,6-dioxazocine	C20H24Cl2N2O2	['Cholinesterase Inhibitors']	[' ']
5910	CCC1C(COC1=O)CC2=CN=CN2C	Pilocarpine	C11H16N2O2	['Muscarinic Agonists']	[' ']
636374	CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3C2C(CC4=CC(=O)C=CC34C)Cl)O)C)C)OC(=O)CC	alclometasone dipropionate	C28H37ClO7	['Glucocorticoids', 'Anti-Inflammatory Agents']	[' ']
3033968	CCC12CCC3C(C1C=CC2(C#C)O)CCC4=CC(=O)CCC34	Gestodene	C21H26O2	['Contraceptives, Oral, Synthetic']	[' ']
6435110	CCC(C)C1C(CCC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C.CC1CCC2(CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)OC1C(C)C	Ivermectin	C95H146O28	['Insecticides']	[' ']
122200874	CC(C)(C(=O)[O-])ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-].O.O.O.O.O	Ceftazidime	C22H31N6O12S2-	['Anti-Bacterial Agents']	[' ']
72734358	C1C[NH+]2CC3=CCOC4CC(=O)N5C6C4C3CC2C61C7=CC=CC=C75.[N+](=O)([O-])[O-]	Strychnine	C21H23N3O5	['Convulsants']	[' ']
2758844	CCOC(=O)CC(=O)C1=CC=C(C=C1)F	Fleroxacin	C11H11FO3	['Topoisomerase II Inhibitors', 'Anti-Infective Agents']	[' ']
165457	CCOC1=CC2=C(C3=C(C=C(C=C3)N)N=C2C=C1)N.CC(C(=O)O)O.O	Ethacridine	C18H23N3O5	['Anti-Infective Agents, Local']	[' ']
336497	CC12CCC(C(C1CCC3C24CCC(C(C3)C4)(CO)O)(C)CO)O	Aphidicolin	C20H34O4	['Enzyme Inhibitors', 'Antiviral Agents']	[' ']
76966321	CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O.CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O	Bunolol	C34H50N2O6	['Sympatholytics', 'Adrenergic beta-Antagonists']	[' ']
3607	CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N	Hexetidine	C21H45N3	['Antifungal Agents', 'Anti-Infective Agents, Local']	[' ']
5704	COC1=CC(=C(C=C1N2N=C(N=[N+]2C3=CC(=C(C=C3OC)[N+](=O)[O-])S(=O)(=O)O)C(=O)NC4=CC=CC=C4)S(=O)(=O)[O-])[N+](=O)[O-]	2,3-bis(2-methoxy-4-nitro-5-sulfophenyl)-5-((phenylamino)carbonyl)-2H-tetrazolium hydroxide	C22H17N7O13S2	['Indicators and Reagents']	[' ']
38101	CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN.O	Carbidopa	C10H16N2O5	['Dopamine Agents', 'Antiparkinson Agents']	[' ']
14213	C(=O)(C(=O)[O-])[O-].[NH4+].[NH4+]	Oxalic Acid	C2H8N2O4	['Reducing Agents']	[' ']
